Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
163,136,105,3990887,2157,6956,4445800
164,140,106,3990753,2185,7062,8167200
165,132,145,3990617,2176,7207,3775500
166,133,107,3990485,2201,7314,3719000
167,132,105,3990345,2236,7419,2897600
168,131,113,3990222,2246,7532,3048700
169,142,124,3990083,2261,7656,2740100
170,122,121,3989957,2266,7777,3295100
171,149,110,3989806,2307,7887,3047200
172,140,115,3989671,2327,8002,3069800
173,125,135,3989546,2317,8137,2838900
174,154,103,3989394,2366,8240,2749000
175,171,116,3989226,2418,8356,2941300
176,159,115,3989061,2468,8471,2657600
177,150,137,3988922,2470,8608,2796000
178,162,131,3988748,2513,8739,2615700
179,136,131,3988613,2517,8870,2666400
180,146,115,3988466,2549,8985,2815500
181,138,136,3988326,2553,9121,2735900
182,157,125,3988186,2568,9246,2638800
183,156,141,3988017,2596,9387,2446600
184,183,144,3987850,2619,9531,2745400
185,177,160,3987668,2641,9691,2768200
186,170,139,3987496,2674,9830,2713200
187,174,136,3987331,2703,9966,2825000
188,165,133,3987153,2748,10099,2974400
189,158,141,3986992,2768,10240,2727300
190,125,158,3986864,2738,10398,5692700
191,182,147,3986694,2761,10545,4248300
192,157,132,3986524,2799,10677,2882300
193,126,137,3986401,2785,10814,2705300
194,192,153,3986225,2808,10967,2887200
195,151,150,3986056,2827,11117,2710900
196,152,143,3985906,2834,11260,2490800
197,164,143,3985752,2845,11403,2575700
198,206,149,3985553,2895,11552,2578600
199,180,141,3985365,2942,11693,2505200
200,158,139,3985209,2959,11832,2460800
201,171,134,3985029,3005,11966,2453500
202,172,172,3984862,3000,12138,2480100
203,187,138,3984672,3052,12276,2649100
204,197,158,3984472,3094,12434,13874000
205,197,127,3984285,3154,12561,3843800
206,166,169,3984110,3160,12730,2908800
207,197,160,3983926,3184,12890,2640800
208,203,173,3983717,3220,13063,2483800
209,181,158,3983542,3237,13221,2462900
210,195,147,3983346,3286,13368,2487800
211,173,159,3983164,3309,13527,2488200
212,190,177,3982992,3304,13704,2383200
213,177,162,3982798,3336,13866,2384200
214,188,163,3982617,3354,14029,2793700
215,190,167,3982426,3378,14196,2805200
216,214,198,3982219,3387,14394,3231800
217,198,186,3982017,3403,14580,2662600
218,200,190,3981809,3421,14770,2675000
219,236,183,3981584,3463,14953,2907300
220,198,171,3981372,3504,15124,2952500
221,195,183,3981187,3506,15307,2616200
222,209,154,3980983,3556,15461,2779300
223,230,169,3980753,3617,15630,3616600
224,213,180,3980541,3649,15810,3533500
225,226,196,3980310,3684,16006,2952000
226,203,183,3980109,3702,16189,2850800
227,218,204,3979893,3714,16393,3500500
228,217,164,3979673,3770,16557,3155400
229,235,225,3979440,3778,16782,3033300
230,233,198,3979206,3814,16980,2838600
231,234,200,3978976,3844,17180,2727700
232,214,199,3978766,3855,17379,2825800
233,203,209,3978547,3865,17588,2711700
234,196,216,3978362,3834,17804,2813000
235,186,196,3978160,3840,18000,2530700
236,232,191,3977951,3858,18191,2577400
237,208,187,3977739,3883,18378,2549700
238,226,193,3977516,3913,18571,2655300
239,197,199,3977304,3926,18770,2602700
240,201,208,3977112,3910,18978,2595700
241,232,202,3976867,3953,19180,2625700
242,248,191,3976636,3993,19371,2399100
243,222,202,3976392,4035,19573,2434700
244,229,199,3976195,4033,19772,2356300
245,210,224,3975957,4047,19996,2341200
246,227,211,3975744,4049,20207,2341300
247,206,212,3975523,4058,20419,2348500
248,209,217,3975334,4030,20636,2536300
249,247,235,3975082,4047,20871,2392800
250,222,219,3974851,4059,21090,2389800
251,246,214,3974616,4080,21304,2293300
252,220,232,3974390,4074,21536,2338400
253,197,216,3974193,4055,21752,2371600
254,213,193,3973984,4071,21945,2369900
255,241,205,3973732,4118,22150,2350200
256,221,221,3973520,4109,22371,2456200
257,249,232,3973285,4112,22603,2581800
258,247,228,3973025,4144,22831,4435000
259,245,244,3972783,4142,23075,3803100
260,226,212,3972557,4156,23287,7341900
261,243,221,3972311,4181,23508,4069200
262,242,205,3972062,4225,23713,2687700
263,210,200,3971866,4221,23913,2513200
264,221,209,3971641,4237,24122,2420100
265,242,240,3971408,4230,24362,2512000
266,237,219,3971178,4241,24581,2633000
267,227,244,3970930,4245,24825,2601900
268,242,223,3970693,4259,25048,2467500
269,236,253,3970453,4246,25301,2762600
270,223,233,3970216,4250,25534,2661200
271,233,219,3970003,4244,25753,2595500
272,243,222,3969762,4263,25975,2645500
273,248,240,3969519,4266,26215,2544200
274,230,220,3969277,4288,26435,2478300
275,209,238,3969058,4269,26673,2510000
276,258,224,3968825,4278,26897,2419500
277,240,232,3968579,4292,27129,2397700
278,240,233,3968330,4308,27362,2499700
279,241,223,3968096,4319,27585,2305500
280,232,234,3967855,4326,27819,2232400
281,243,232,3967619,4330,28051,2234900
282,264,229,3967363,4357,28280,2205200
283,246,219,3967108,4393,28499,2373400
284,255,214,3966851,4436,28713,2427500
285,263,250,3966593,4444,28963,2292200
286,225,249,3966365,4423,29212,2319400
287,246,241,3966123,4424,29453,2302200
288,220,231,3965897,4419,29684,2282700
289,270,239,3965625,4452,29923,2354900
290,245,234,3965384,4459,30157,2264500
291,246,246,3965138,4459,30403,2243700
292,240,213,3964909,4475,30616,2254100
293,213,222,3964683,4479,30838,2321400
294,238,262,3964447,4453,31100,2236100
295,260,231,3964194,4475,31331,2546100
296,263,254,3963919,4496,31585,2480400
297,246,260,3963676,4479,31845,2729400
298,267,230,3963414,4511,32075,2476300
299,258,260,3963158,4507,32335,2496100
300,277,219,3962873,4573,32554,2556900
301,293,214,3962610,4622,32768,2461100
302,289,242,3962296,4694,33010,2398000
303,269,223,3962024,4743,33233,2409200
304,283,240,3961757,4770,33473,2299300
305,280,270,3961463,4794,33743,2418800
306,275,279,3961184,4794,34022,2335300
307,271,228,3960918,4832,34250,2344500
308,294,261,3960646,4843,34511,2353600
309,319,225,3960321,4943,34736,2451400
310,262,258,3960046,4960,34994,2297200
311,252,260,3959787,4959,35254,2382100
312,266,274,3959530,4942,35528,2427500
313,263,260,3959263,4949,35788,13734200
314,277,235,3958992,4985,36023,3761000
315,297,255,3958689,5033,36278,2704200
316,295,271,3958410,5041,36549,2852400
317,275,239,3958118,5094,36788,3453500
318,304,276,3957824,5112,37064,2616200
319,307,271,3957500,5165,37335,2561300
320,300,280,3957209,5176,37615,2402000
321,272,266,3956931,5188,37881,2406900
322,255,266,3956676,5177,38147,2954500
323,245,277,3956430,5146,38424,2666800
324,285,249,3956159,5168,38673,2550200
325,324,238,3955844,5245,38911,2670900
326,258,242,3955576,5271,39153,2749800
327,312,281,3955275,5291,39434,2695500
328,298,290,3954973,5303,39724,2581600
329,277,267,3954677,5332,39991,2515500
330,314,294,3954374,5341,40285,2434700
331,297,262,3954075,5378,40547,2336700
332,319,304,3953758,5391,40851,2432400
333,311,275,3953445,5429,41126,2400600
334,301,302,3953150,5422,41428,2311400
335,322,263,3952820,5489,41691,2278000
336,267,272,3952552,5485,41963,2280100
337,277,256,3952280,5501,42219,2209100
338,293,292,3951991,5498,42511,2278700
339,314,291,3951695,5503,42802,2385200
340,319,290,3951354,5554,43092,2474300
341,269,298,3951068,5542,43390,2382300
342,271,283,3950812,5515,43673,2405700
343,305,273,3950511,5543,43946,2287100
344,258,305,3950252,5497,44251,2227500
345,284,308,3949966,5475,44559,2366600
346,277,293,3949690,5458,44852,2247800
347,286,255,3949415,5478,45107,2218100
348,276,300,3949134,5459,45407,2237000
349,297,294,3948820,5479,45701,2420700
350,282,266,3948550,5483,45967,2324000
351,299,261,3948252,5520,46228,2217000
352,297,282,3947952,5538,46510,2228900
353,337,280,3947626,5584,46790,2200200
354,297,315,3947328,5567,47105,2199800
355,301,308,3947014,5573,47413,2251300
356,303,270,3946712,5605,47683,2141100
357,292,272,3946424,5621,47955,2106300
358,300,282,3946125,5638,48237,2072300
359,313,295,3945807,5661,48532,2189800
360,284,306,3945514,5648,48838,2269600
361,251,299,3945268,5595,49137,2362900
362,321,303,3944958,5602,49440,2338500
363,313,294,3944651,5615,49734,2338900
364,307,309,3944340,5617,50043,2395800
365,302,326,3944043,5588,50369,2338800
366,321,304,3943717,5610,50673,2347100
367,300,285,3943411,5631,50958,2563500
368,322,285,3943105,5652,51243,2639800
369,274,291,3942803,5663,51534,2615500
370,316,284,3942496,5686,51818,4524000
371,307,307,3942196,5679,52125,2610600
372,320,275,3941886,5714,52400,2485400
373,314,292,3941562,5746,52692,2487700
374,311,306,3941257,5745,52998,2543700
375,334,288,3940931,5783,53286,2918600
376,354,312,3940557,5845,53598,3061100
377,312,299,3940249,5854,53897,2616500
378,348,342,3939918,5843,54239,2646600
379,328,296,3939577,5888,54535,2510500
380,397,281,3939188,5996,54816,2430600
381,372,298,3938813,6073,55114,2379900
382,323,342,3938472,6072,55456,2302500
383,343,308,3938153,6083,55764,2287600
384,334,330,3937816,6090,56094,2322000
385,332,311,3937484,6111,56405,2446900
386,372,347,3937116,6132,56752,4890600
387,359,273,3936759,6216,57025,8997900
388,340,301,3936408,6266,57326,4054700
389,338,361,3936079,6234,57687,2686200
390,333,304,3935721,6288,57991,2682400
391,349,321,3935380,6308,58312,2519500
392,356,334,3935037,6317,58646,2465700
393,355,318,3934673,6363,58964,2568700
394,314,335,3934360,6341,59299,2709000
395,365,344,3934009,6348,59643,2797900
396,344,313,3933646,6398,59956,2681200
397,325,330,3933331,6383,60286,2681300
398,324,326,3933020,6368,60612,2438100
399,339,327,3932664,6397,60939,2599100
400,353,327,3932321,6413,61266,2468000
401,343,343,3931966,6425,61609,2696400
402,347,306,3931614,6471,61915,2594700
403,345,322,3931294,6469,62237,2570000
404,329,332,3930936,6495,62569,2483200
405,326,318,3930612,6501,62887,2383000
406,362,311,3930255,6547,63198,2455400
407,393,340,3929866,6596,63538,2352800
408,338,362,3929523,6577,63900,2438900
409,344,340,3929187,6573,64240,2344600
410,346,329,3928847,6584,64569,2508900
411,336,325,3928490,6616,64894,2536400
412,333,378,3928163,6565,65272,2405900
413,365,358,3927826,6544,65630,2302900
414,370,324,3927442,6604,65954,2373700
415,351,343,3927100,6603,66297,2319900
416,353,362,3926743,6598,66659,2354900
417,387,342,3926369,6630,67001,2309200
418,357,335,3925989,6675,67336,2303200
419,362,344,3925626,6694,67680,2402900
420,316,357,3925305,6658,68037,2408200
421,350,337,3924973,6653,68374,2407900
422,339,338,3924630,6658,68712,2658300
423,342,340,3924288,6660,69052,2472700
424,352,358,3923918,6672,69410,2530200
425,381,336,3923540,6714,69746,2472300
426,332,352,3923215,6687,70098,2476400
427,373,358,3922855,6689,70456,2354400
428,353,370,3922480,6694,70826,2434400
429,353,347,3922121,6706,71173,2412800
430,387,331,3921768,6728,71504,2336600
431,388,335,3921362,6799,71839,2314500
432,391,321,3920971,6869,72160,2334100
433,386,319,3920598,6923,72479,2363300
434,395,396,3920204,6921,72875,2315600
435,392,353,3919806,6966,73228,2319100
436,391,333,3919411,7028,73561,2326000
437,343,353,3919061,7025,73914,2221200
438,385,364,3918674,7048,74278,2244400
439,367,383,3918321,7018,74661,2196900
440,366,387,3917936,7016,75048,2197000
441,382,386,3917581,6985,75434,2241800
442,378,371,3917204,6991,75805,2233200
443,388,342,3916809,7044,76147,2443800
444,378,363,3916410,7080,76510,9954100
445,420,346,3916013,7131,76856,3122300
446,394,389,3915614,7141,77245,2576300
447,419,404,3915198,7153,77649,2401800
448,400,384,3914794,7173,78033,2385300
449,408,358,3914393,7216,78391,2366000
450,367,368,3914016,7225,78759,2375800
451,382,376,3913633,7232,79135,2243800
452,385,382,3913244,7239,79517,2269100
453,397,369,3912856,7258,79886,2311500
454,367,379,3912487,7248,80265,2308600
455,377,371,3912109,7255,80636,2228100
456,375,376,3911733,7255,81012,2186600
457,337,357,3911388,7243,81369,2151600
458,374,377,3911009,7245,81746,2168500
459,339,384,3910671,7199,82130,2175800
460,393,350,3910292,7228,82480,2198800
461,363,361,3909923,7236,82841,2177000
462,379,381,3909555,7223,83222,2234500
463,377,370,3909176,7232,83592,2165100
464,385,380,3908780,7248,83972,2172000
465,365,376,3908420,7232,84348,2107700
466,397,354,3908028,7270,84702,2213700
467,380,366,3907652,7280,85068,2166500
468,380,386,3907265,7281,85454,2154000
469,358,371,3906900,7275,85825,2144100
470,405,371,3906501,7303,86196,2164600
471,382,362,3906118,7324,86558,2203300
472,402,413,3905720,7309,86971,2226400
473,381,376,3905336,7317,87347,2138900
474,406,339,3904936,7378,87686,2136100
475,412,405,3904528,7381,88091,2129700
476,385,358,3904135,7416,88449,2238000
477,406,388,3903757,7406,88837,2199200
478,384,384,3903352,7427,89221,2174400
479,421,416,3902938,7425,89637,2204500
480,362,397,3902559,7407,90034,2354700
481,426,393,3902143,7430,90427,2328100
482,389,432,3901747,7394,90859,2406600
483,377,372,3901368,7401,91231,2618800
484,414,378,3900973,7418,91609,2813400
485,427,395,3900547,7449,92004,2317600
486,413,390,3900114,7492,92394,2301600
487,404,394,3899713,7499,92788,2401300
488,416,360,3899311,7541,93148,2326600
489,425,375,3898890,7587,93523,4290000
490,386,372,3898482,7623,93895,2484400
491,413,429,3898083,7593,94324,2407500
492,435,362,3897653,7661,94686,2249200
493,424,391,3897225,7698,95077,9258200
494,395,448,3896813,7662,95525,2681000
495,392,425,3896429,7621,95950,2523500
496,419,420,3896028,7602,96370,2371000
497,468,412,3895553,7665,96782,2377200
498,429,393,3895115,7710,97175,2398800
499,439,394,3894699,7732,97569,2638200
500,412,358,3894265,7808,97927,2609900
501,389,407,3893880,7786,98334,2479400
502,440,381,3893446,7839,98715,2500600
503,460,416,3892977,7892,99131,2678300
504,447,429,3892549,7891,99560,2413800
505,426,395,3892096,7949,99955,2398500
506,429,393,3891689,7963,100348,2613500
507,443,411,3891235,8006,100759,2700100
508,384,422,3890858,7961,101181,2490600
509,394,409,3890459,7951,101590,2428100
510,417,392,3890037,7981,101982,2354900
511,440,387,3889607,8024,102369,2404600
512,424,426,3889184,8021,102795,2322100
513,449,421,3888742,8042,103216,2356200
514,457,431,3888281,8072,103647,2417500
515,447,393,3887820,8140,104040,2324700
516,415,409,3887410,8141,104449,2443400
517,393,418,3887010,8123,104867,2348700
518,441,409,3886581,8143,105276,2429600
519,445,438,3886139,8147,105714,2418700
520,402,419,3885720,8147,106133,2433300
521,446,432,3885305,8130,106565,2459800
522,484,434,3884811,8190,106999,2585600
523,480,418,3884355,8228,107417,3724400
524,471,436,3883864,8283,107853,7862200
525,442,445,3883423,8279,108298,2882700
526,414,423,3882999,8280,108721,2607300
527,465,437,3882529,8313,109158,2458300
528,488,420,3882038,8384,109578,2480000
529,442,442,3881615,8365,110020,2368000
530,475,425,3881129,8426,110445,2332500
531,416,406,3880682,8467,110851,2275200
532,481,443,3880246,8460,111294,2431200
533,473,408,3879767,8531,111702,2357600
534,461,409,3879297,8592,112111,2594500
535,451,439,3878853,8597,112550,2610900
536,475,435,3878369,8646,112985,2688100
537,460,423,3877900,8692,113408,2489000
538,442,449,3877472,8671,113857,2414900
539,451,432,3877017,8694,114289,2370700
540,503,453,3876531,8727,114742,2480900
541,420,466,3876085,8707,115208,2294700
542,447,440,3875648,8704,115648,2420000
543,467,446,3875185,8721,116094,2609200
544,477,471,3874724,8711,116565,2511200
545,478,450,3874225,8760,117015,3217000
546,509,440,3873715,8830,117455,2770700
547,491,434,3873236,8875,117889,2554700
548,519,450,3872730,8931,118339,2673300
549,469,486,3872241,8934,118825,2402400
550,477,461,3871778,8936,119286,2391000
551,501,466,3871274,8974,119752,2350400
552,432,427,3870833,8988,120179,2362200
553,438,452,3870390,8979,120631,2379700
554,490,481,3869892,8996,121112,2348900
555,479,482,3869421,8985,121594,2398000
556,479,486,3868944,8976,122080,2437800
557,519,475,3868434,9011,122555,2458700
558,503,442,3867933,9070,122997,2455900
559,557,460,3867400,9143,123457,2395300
560,516,498,3866855,9190,123955,2434100
561,521,437,3866359,9249,124392,2480200
562,546,502,3865806,9300,124894,2490600
563,485,511,3865297,9298,125405,2340800
564,462,486,3864843,9266,125891,2347300
565,457,451,3864383,9275,126342,2388300
566,459,484,3863926,9248,126826,2371500
567,494,460,3863434,9280,127286,2344200
568,455,507,3862969,9238,127793,2298100
569,484,440,3862519,9248,128233,2579100
570,480,500,3862026,9241,128733,2261400
571,488,478,3861547,9242,129211,2403300
572,526,487,3861008,9294,129698,2229500
573,491,497,3860512,9293,130195,2202400
574,473,513,3860031,9261,130708,2253800
575,500,482,3859537,9273,131190,2144100
576,492,495,3859056,9259,131685,2124000
577,478,486,3858554,9275,132171,2154500
578,487,466,3858075,9288,132637,2120800
579,436,495,3857624,9244,133132,2206600
580,498,476,3857150,9242,133608,2190400
581,499,497,3856646,9249,134105,2114500
582,446,473,3856191,9231,134578,2139000
583,521,509,3855704,9209,135087,2206200
584,490,471,3855180,9262,135558,2383800
585,439,458,3854758,9226,136016,2273500
586,486,461,3854260,9263,136477,2349300
587,494,493,3853767,9263,136970,2270800
588,482,471,3853293,9266,137441,2277300
589,523,495,3852774,9290,137936,2287500
590,512,455,3852262,9347,138391,2248200
591,472,472,3851772,9365,138863,2298300
592,477,504,3851305,9328,139367,2244700
593,518,479,3850785,9369,139846,2196700
594,477,469,3850314,9371,140315,2300400
595,512,494,3849798,9393,140809,2356900
596,485,494,3849296,9401,141303,2228500
597,522,465,3848786,9446,141768,2257400
598,503,492,3848300,9440,142260,2277700
599,501,464,3847789,9487,142724,2250100
600,527,480,3847259,9537,143204,2178200
601,545,541,3846726,9529,143745,2174100
602,507,523,3846226,9506,144268,2282200
603,497,554,3845707,9471,144822,2200200
604,519,481,3845192,9505,145303,2404100
605,543,480,3844652,9565,145783,2165000
606,545,507,3844093,9617,146290,2287000
607,536,489,3843562,9659,146779,2179800
608,490,540,3843083,9598,147319,2157900
609,545,484,3842522,9675,147803,2131800
610,507,525,3842026,9646,148328,2177000
611,513,526,3841509,9637,148854,2270300
612,494,465,3841020,9661,149319,2251600
613,529,530,3840505,9646,149849,2228400
614,536,471,3839957,9723,150320,2156100
615,552,502,3839409,9769,150822,2193600
616,548,492,3838855,9831,151314,2114500
617,572,531,3838294,9861,151845,2149000
618,583,524,3837703,9928,152369,2177200
619,540,516,3837161,9954,152885,2203800
620,536,496,3836652,9967,153381,2301200
621,583,504,3836066,10049,153885,2471700
622,525,543,3835531,10041,154428,2461400
623,570,530,3834966,10076,154958,2340600
624,613,507,3834368,10167,155465,2482700
625,578,492,3833760,10283,155957,2536100
626,531,540,3833227,10276,156497,2355300
627,557,581,3832670,10252,157078,2270100
628,579,572,3832121,10229,157650,2255100
629,571,534,3831533,10283,158184,2375100
630,526,534,3831011,10271,158718,2400200
631,567,558,3830439,10285,159276,2271000
632,583,540,3829874,10310,159816,2258700
633,549,502,3829291,10391,160318,2251600
634,575,534,3828715,10433,160852,2377800
635,578,574,3828138,10436,161426,2464200
636,549,529,3827619,10426,161955,2340400
637,576,525,3827037,10483,162480,2594400
638,588,560,3826448,10512,163040,2617300
639,590,589,3825868,10503,163629,2664300
640,539,524,3825322,10525,164153,2688600
641,551,544,3824760,10543,164697,2587100
642,540,544,3824203,10556,165241,2698200
643,555,535,3823668,10556,165776,2450000
644,554,510,3823103,10611,166286,2612900
645,564,510,3822541,10663,166796,2977400
646,574,553,3821973,10678,167349,2763600
647,525,536,3821428,10687,167885,2543500
648,606,589,3820838,10688,168474,2582700
649,562,525,3820283,10718,168999,2662700
650,568,580,3819711,10710,169579,2540300
651,553,550,3819148,10723,170129,2665700
652,579,573,3818568,10730,170702,2717800
653,600,590,3817977,10731,171292,2484100
654,569,527,3817396,10785,171819,2929900
655,557,575,3816843,10763,172394,2412000
656,610,549,3816251,10806,172943,2603800
657,619,593,3815639,10825,173536,2432100
658,616,584,3815028,10852,174120,2687400
659,550,615,3814456,10809,174735,2561500
660,560,580,3813906,10779,175315,2449500
661,522,543,3813369,10773,175858,2615900
662,575,544,3812811,10787,176402,2440500
663,596,538,3812226,10834,176940,2691700
664,563,518,3811632,10910,177458,2480000
665,597,546,3811054,10942,178004,2370000
666,554,574,3810476,10946,178578,2463500
667,496,605,3809980,10837,179183,2422100
668,539,566,3809466,10785,179749,2563900
669,571,584,3808885,10782,180333,2445800
670,575,608,3808318,10741,180941,2491700
671,530,556,3807769,10734,181497,2331400
672,553,580,3807240,10683,182077,2581300
673,544,568,3806696,10659,182645,2396800
674,586,534,3806081,10740,183179,2477500
675,599,592,3805508,10721,183771,2480300
676,554,550,3804946,10733,184321,2373800
677,556,587,3804378,10714,184908,2677200
678,564,550,3803831,10711,185458,2555900
679,545,579,3803284,10679,186037,2415300
680,582,553,3802728,10682,186590,2492900
681,590,543,3802137,10730,187133,2420900
682,561,560,3801532,10775,187693,2498000
683,603,577,3800940,10790,188270,2475900
684,622,547,3800341,10842,188817,2738200
685,606,546,3799731,10906,189363,2394200
686,613,531,3799092,11014,189894,2542400
687,604,586,3798500,11020,190480,2322800
688,621,573,3797891,11056,191053,2338000
689,600,608,3797300,11039,191661,2292200
690,637,523,3796651,11165,192184,2424900
691,646,599,3796017,11200,192783,2542200
692,579,570,3795401,11246,193353,2348600
693,593,589,3794817,11241,193942,2479200
694,601,570,3794242,11246,194512,2494400
695,558,587,3793645,11256,195099,2610900
696,606,601,3793065,11235,195700,2484900
697,616,591,3792448,11261,196291,2474000
698,607,620,3791832,11257,196911,2381600
699,602,586,3791248,11255,197497,2507400
700,647,614,3790605,11284,198111,2439400
701,668,655,3789908,11326,198766,2433000
702,643,589,3789284,11361,199355,2301500
