Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
715,67,54,8944,1138,52418,168600
716,71,56,8876,1150,52474,2376000
717,50,58,8822,1146,52532,2089500
718,40,54,8781,1133,52586,2516500
719,55,59,8726,1129,52645,2430100
720,62,58,8664,1133,52703,2464400
721,60,69,8605,1123,52772,2234900
722,51,58,8553,1117,52830,2221300
723,40,50,8513,1107,52880,2309700
724,50,54,8464,1102,52934,2527200
725,47,54,8417,1095,52988,2185500
726,67,66,8349,1097,53054,1568700
727,63,40,8286,1120,53094,93500
728,57,48,8229,1129,53142,73200
729,77,59,8154,1145,53201,68700
730,71,52,8083,1164,53253,89000
731,62,75,8019,1153,53328,111200
732,65,59,7955,1158,53387,81200
733,59,67,7897,1149,53454,116000
734,66,52,7829,1165,53506,177100
735,53,69,7776,1149,53575,107400
736,75,54,7705,1166,53629,136200
737,63,64,7640,1167,53693,101500
738,52,46,7589,1172,53739,88400
739,54,51,7532,1178,53790,109300
740,62,59,7470,1181,53849,109200
741,63,62,7407,1182,53911,103400
742,67,56,7341,1192,53967,97800
743,59,68,7281,1184,54035,97300
744,57,70,7224,1171,54105,108900
745,45,64,7179,1152,54169,94000
746,44,52,7135,1144,54221,92100
747,61,70,7076,1133,54291,105600
748,51,65,7024,1120,54356,118500
749,59,66,6964,1114,54422,88300
750,59,54,6906,1118,54476,100300
751,53,59,6855,1110,54535,96400
752,39,61,6813,1091,54596,111900
753,54,59,6760,1085,54655,117400
754,52,58,6707,1080,54713,90500
755,48,46,6659,1082,54759,90600
756,55,59,6606,1076,54818,104600
757,55,51,6549,1082,54869,104000
758,48,43,6501,1087,54912,192400
759,59,51,6442,1095,54963,174200
760,41,53,6402,1082,55016,179600
761,38,53,6364,1067,55069,145000
762,39,54,6324,1053,55123,143800
763,50,50,6274,1053,55173,323000
764,41,56,6234,1037,55229,91600
765,44,47,6189,1035,55276,92000
766,44,51,6147,1026,55327,85400
767,52,59,6093,1021,55386,69400
768,34,65,6059,990,55451,66900
769,35,45,6025,979,55496,78200
770,46,43,5978,983,55539,71400
771,43,49,5938,974,55588,82600
772,42,50,5894,968,55638,66300
773,40,52,5854,956,55690,75400
774,47,42,5806,962,55732,78500
775,45,54,5762,952,55786,68800
776,44,44,5719,951,55830,82800
777,45,40,5672,958,55870,67900
778,42,40,5630,960,55910,69700
