Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,249990,10,0,463100
1,2,0,249988,12,0,552200
2,2,3,249986,11,3,456000
3,4,0,249982,15,3,462200
4,4,1,249978,18,4,444700
5,5,1,249973,22,5,445600
6,8,0,249965,30,5,438100
7,6,2,249959,34,7,442300
8,4,1,249955,37,8,442300
9,11,1,249944,47,9,438400
10,13,3,249931,57,12,452900
11,10,2,249921,65,14,438200
12,10,1,249911,74,15,440500
13,12,0,249899,86,15,442000
14,9,5,249890,90,20,468400
15,10,4,249880,96,24,461800
16,12,8,249868,100,32,441800
17,11,3,249857,108,35,451600
18,7,7,249850,108,42,439800
19,11,2,249839,117,44,438700
20,8,4,249831,121,48,440600
21,13,2,249818,132,50,442500
22,5,5,249813,132,55,450600
23,13,7,249800,138,62,446800
24,15,5,249785,148,67,444800
25,16,10,249769,154,77,441800
26,12,10,249757,156,87,443500
27,13,8,249744,161,95,440800
28,14,3,249730,172,98,445700
29,19,13,249711,178,111,450100
30,12,17,249699,173,128,447500
31,15,4,249684,184,132,441900
32,15,8,249669,191,140,448000
33,18,6,249651,203,146,442300
34,21,11,249630,213,157,441900
35,17,3,249613,227,160,439700
36,24,8,249589,243,168,439500
37,18,8,249571,253,176,443600
38,26,4,249545,275,180,443700
39,24,17,249521,282,197,443400
40,17,15,249504,284,212,444100
41,23,19,249481,288,231,447200
42,24,18,249457,294,249,443200
43,22,13,249435,303,262,445700
44,16,14,249419,305,276,446900
45,23,14,249396,314,290,444000
46,25,16,249371,323,306,447000
47,20,19,249351,324,325,441000
48,32,14,249319,342,339,467600
49,19,16,249300,345,355,467600
50,32,15,249268,362,370,454400
51,23,18,249245,367,388,456200
52,35,16,249210,386,404,446700
53,21,16,249189,391,420,443800
54,25,13,249164,403,433,438300
55,34,18,249130,419,451,440600
56,31,23,249099,427,474,439800
57,46,23,249053,450,497,445000
58,37,20,249016,467,517,442500
59,32,26,248984,473,543,447400
60,37,24,248947,486,567,461200
61,39,21,248908,504,588,444300
62,34,20,248874,518,608,456600
63,37,25,248837,530,633,459600
64,33,29,248804,534,662,468500
65,36,31,248768,539,693,450300
66,39,26,248729,552,719,445600
67,41,30,248688,563,749,448300
68,36,22,248652,577,771,444200
69,37,25,248615,589,796,442600
70,47,30,248568,606,826,449200
71,51,35,248517,622,861,462000
72,42,24,248475,640,885,450700
73,40,27,248435,653,912,442900
74,37,32,248398,658,944,444000
75,39,38,248359,659,982,448100
76,54,36,248305,677,1018,443000
77,52,33,248253,696,1051,458200
78,47,31,248206,712,1082,461200
79,46,33,248160,725,1115,465000
80,53,46,248107,732,1161,475300
81,42,36,248065,738,1197,450600
82,40,39,248025,739,1236,449700
83,52,33,247973,758,1269,569800
84,61,47,247912,772,1316,443600
85,55,42,247857,785,1358,470300
86,65,32,247792,818,1390,464900
87,47,40,247745,825,1430,448700
88,64,42,247681,847,1472,596700
89,57,33,247624,871,1505,445500
90,64,45,247560,890,1550,440200
91,47,47,247513,890,1597,447700
92,46,33,247467,903,1630,451400
93,43,43,247424,903,1673,453200
94,64,44,247360,923,1717,469000
95,64,46,247296,941,1763,465300
96,64,35,247232,970,1798,471100
97,48,50,247184,968,1848,464800
98,63,47,247121,984,1895,552400
99,59,42,247062,1001,1937,446300
100,50,56,247012,995,1993,464300
101,66,56,246946,1005,2049,468700
102,56,41,246890,1020,2090,445500
103,54,50,246836,1024,2140,450600
104,57,46,246779,1035,2186,446800
105,67,49,246712,1053,2235,453200
106,71,51,246641,1073,2286,452700
107,55,61,246586,1067,2347,453500
108,72,59,246514,1080,2406,453900
109,66,52,246448,1094,2458,466600
110,61,56,246387,1099,2514,465900
111,70,48,246317,1121,2562,465400
112,59,55,246258,1125,2617,599300
113,62,63,246196,1124,2680,467000
114,77,61,246119,1140,2741,473300
115,68,59,246051,1149,2800,449600
116,62,46,245989,1165,2846,529300
117,66,47,245923,1184,2893,448400
118,76,63,245847,1197,2956,447500
119,69,63,245778,1203,3019,466500
120,82,79,245696,1206,3098,443700
121,71,69,245625,1208,3167,445200
122,80,70,245545,1218,3237,444100
123,67,63,245478,1222,3300,466300
124,74,79,245404,1217,3379,466800
125,82,63,245322,1236,3442,445800
126,72,66,245250,1242,3508,445100
127,83,61,245167,1264,3569,444000
128,89,75,245078,1278,3644,461300
129,72,57,245006,1293,3701,445800
130,84,51,244922,1326,3752,438300
131,88,56,244834,1358,3808,445400
132,81,63,244753,1376,3871,452000
133,83,74,244670,1385,3945,448300
134,83,52,244587,1416,3997,480900
135,96,72,244491,1440,4069,450900
136,109,75,244382,1474,4144,453500
137,106,60,244276,1520,4204,446800
138,105,76,244171,1549,4280,450600
139,95,81,244076,1563,4361,454000
140,95,60,243981,1598,4421,452200
141,92,92,243889,1598,4513,453600
142,83,79,243806,1602,4592,479000
143,110,55,243696,1657,4647,467900
144,106,88,243590,1675,4735,469800
145,105,72,243485,1708,4807,468500
146,87,77,243398,1718,4884,465800
147,107,100,243291,1725,4984,452900
148,98,93,243193,1730,5077,455300
149,99,96,243094,1733,5173,456100
150,117,95,242977,1755,5268,458600
151,96,84,242881,1767,5352,454200
152,95,90,242786,1772,5442,452900
153,99,79,242687,1792,5521,453700
154,92,87,242595,1797,5608,456400
155,113,91,242482,1819,5699,453500
156,118,85,242364,1852,5784,457200
157,106,94,242258,1864,5878,452900
158,104,101,242154,1867,5979,450600
159,111,82,242043,1896,6061,449200
160,115,95,241928,1916,6156,457400
161,122,105,241806,1933,6261,459400
162,112,71,241694,1974,6332,454000
163,123,102,241571,1995,6434,457300
164,124,93,241447,2026,6527,485500
165,110,97,241337,2039,6624,462900
166,128,101,241209,2066,6725,457400
167,118,116,241091,2068,6841,458500
168,105,94,240986,2079,6935,452300
169,107,96,240879,2090,7031,455900
170,125,101,240754,2114,7132,453700
171,112,91,240642,2135,7223,458100
172,111,105,240531,2141,7328,458000
173,116,115,240415,2142,7443,499300
174,127,96,240288,2173,7539,484900
175,136,96,240152,2213,7635,490900
176,129,131,240023,2211,7766,463600
177,112,109,239911,2214,7875,572900
178,125,102,239786,2237,7977,468700
179,131,112,239655,2256,8089,461600
180,127,134,239528,2249,8223,462800
181,124,115,239404,2258,8338,457600
182,109,106,239295,2261,8444,455200
183,103,131,239192,2233,8575,466100
184,140,120,239052,2253,8695,462900
185,126,110,238926,2269,8805,459900
186,139,114,238787,2294,8919,458200
187,122,127,238665,2289,9046,461500
188,136,119,238529,2306,9165,478100
189,131,113,238398,2324,9278,460700
190,116,123,238282,2317,9401,462000
191,140,119,238142,2338,9520,475100
192,139,111,238003,2366,9631,470700
193,137,126,237866,2377,9757,484800
194,122,143,237744,2356,9900,481200
195,113,106,237631,2363,10006,461500
196,129,120,237502,2372,10126,480900
197,118,110,237384,2380,10236,475300
198,141,125,237243,2396,10361,469900
199,142,125,237101,2413,10486,478800
200,159,131,236942,2441,10617,476400
201,145,108,236797,2478,10725,472800
202,148,120,236649,2506,10845,472600
203,132,107,236517,2531,10952,461300
204,128,141,236389,2518,11093,464000
205,135,120,236254,2533,11213,463400
206,146,105,236108,2574,11318,460300
207,132,129,235976,2577,11447,467200
208,138,148,235838,2567,11595,468000
209,157,139,235681,2585,11734,589800
210,132,139,235549,2578,11873,471400
211,133,136,235416,2575,12009,466600
212,129,118,235287,2586,12127,465200
213,145,115,235142,2616,12242,462800
214,156,134,234986,2638,12376,469100
215,156,119,234830,2675,12495,460700
216,145,121,234685,2699,12616,458800
217,152,136,234533,2715,12752,467700
218,142,136,234391,2721,12888,468400
219,152,139,234239,2734,13027,494200
220,143,145,234096,2732,13172,480300
221,149,138,233947,2743,13310,468200
222,163,148,233784,2758,13458,467200
223,156,150,233628,2764,13608,481500
224,157,121,233471,2800,13729,498300
225,148,133,233323,2815,13862,464800
226,152,136,233171,2831,13998,467500
227,139,163,233032,2807,14161,476800
228,159,134,232873,2832,14295,475000
229,155,149,232718,2838,14444,468900
230,166,140,232552,2864,14584,465900
231,166,153,232386,2877,14737,467700
232,159,172,232227,2864,14909,478500
233,176,137,232051,2903,15046,543200
234,154,135,231897,2922,15181,477200
235,172,152,231725,2942,15333,468400
236,178,168,231547,2952,15501,471800
237,186,139,231361,2999,15640,473800
238,164,148,231197,3015,15788,475400
239,159,150,231038,3024,15938,486600
240,148,157,230890,3015,16095,478600
241,155,143,230735,3027,16238,469200
242,141,173,230594,2995,16411,468800
243,180,145,230414,3030,16556,468100
244,164,148,230250,3046,16704,465600
245,156,155,230094,3047,16859,476700
246,145,148,229949,3044,17007,478900
247,164,140,229785,3068,17147,471800
248,168,143,229617,3093,17290,466700
249,147,159,229470,3081,17449,465100
250,165,159,229305,3087,17608,487900
251,154,151,229151,3090,17759,468800
252,160,180,228991,3070,17939,479200
253,172,180,228819,3062,18119,470200
254,162,147,228657,3077,18266,488700
255,159,157,228498,3079,18423,477000
256,173,157,228325,3095,18580,479100
257,188,148,228137,3135,18728,475900
258,179,162,227958,3152,18890,469400
259,150,160,227808,3142,19050,465500
260,183,162,227625,3163,19212,465200
261,184,144,227441,3203,19356,466700
262,159,200,227282,3162,19556,467800
263,203,149,227079,3216,19705,470500
264,180,168,226899,3228,19873,476900
265,217,154,226682,3291,20027,475700
266,152,161,226530,3282,20188,475000
267,184,158,226346,3308,20346,473000
268,172,166,226174,3314,20512,485900
269,157,135,226017,3336,20647,472000
270,159,183,225858,3312,20830,471200
271,153,173,225705,3292,21003,470700
272,165,166,225540,3291,21169,469400
273,164,157,225376,3298,21326,474100
274,166,137,225210,3327,21463,508900
275,189,157,225021,3359,21620,477000
276,177,158,224844,3378,21778,474500
277,177,178,224667,3377,21956,477800
278,153,158,224514,3372,22114,472500
279,190,161,224324,3401,22275,478200
280,157,170,224167,3388,22445,467500
281,181,173,223986,3396,22618,487900
282,159,163,223827,3392,22781,484800
283,189,158,223638,3423,22939,477500
284,187,193,223451,3417,23132,481200
285,184,171,223267,3430,23303,495600
286,161,173,223106,3418,23476,474800
287,163,170,222943,3411,23646,472000
288,161,187,222782,3385,23833,568200
289,184,164,222598,3405,23997,481300
290,163,188,222435,3380,24185,477800
291,175,185,222260,3370,24370,474300
292,173,152,222087,3391,24522,471500
293,177,169,221910,3399,24691,467700
294,179,193,221731,3385,24884,479200
295,196,176,221535,3405,25060,471700
296,160,141,221375,3424,25201,481500
297,169,168,221206,3425,25369,474500
298,184,169,221022,3440,25538,478600
299,170,180,220852,3430,25718,489500
300,176,174,220676,3432,25892,488600
301,196,188,220480,3440,26080,476700
302,183,167,220297,3456,26247,482300
303,191,157,220106,3490,26404,476000
304,175,138,219931,3527,26542,481200
305,180,179,219751,3528,26721,484500
306,177,170,219574,3535,26891,478200
307,157,173,219417,3519,27064,479500
308,159,187,219258,3491,27251,472200
309,175,180,219083,3486,27431,480500
310,162,167,218921,3481,27598,475200
311,171,169,218750,3483,27767,480300
312,159,153,218591,3489,27920,505700
313,161,202,218430,3448,28122,492200
314,166,169,218264,3445,28291,484100
315,163,155,218101,3453,28446,479900
316,177,160,217924,3470,28606,478200
317,152,213,217772,3409,28819,486000
318,178,163,217594,3424,28982,495500
319,179,187,217415,3416,29169,502100
320,192,173,217223,3435,29342,488200
321,156,176,217067,3415,29518,498000
322,168,184,216899,3399,29702,484400
323,166,187,216733,3378,29889,487700
324,157,169,216576,3366,30058,475400
325,166,153,216410,3379,30211,471900
326,189,174,216221,3394,30385,487200
327,163,161,216058,3396,30546,484200
328,172,157,215886,3411,30703,479700
329,180,174,215706,3417,30877,482500
330,176,166,215530,3427,31043,498100
331,159,182,215371,3404,31225,479700
332,158,161,215213,3401,31386,479700
333,165,174,215048,3392,31560,474700
334,155,159,214893,3388,31719,505100
335,141,168,214752,3361,31887,484700
336,169,188,214583,3342,32075,474500
337,174,176,214409,3340,32251,474400
338,156,170,214253,3326,32421,474500
339,168,154,214085,3340,32575,478700
340,165,168,213920,3337,32743,471200
341,180,138,213740,3379,32881,475500
342,150,166,213590,3363,33047,469600
343,165,187,213425,3341,33234,469000
344,164,157,213261,3348,33391,495300
345,169,174,213092,3343,33565,540200
346,175,169,212917,3349,33734,485200
347,152,134,212765,3367,33868,480300
348,174,159,212591,3382,34027,476100
349,194,132,212397,3444,34159,474200
350,195,167,212202,3472,34326,477500
351,171,184,212031,3459,34510,476900
352,156,170,211875,3445,34680,478600
353,177,165,211698,3457,34845,626400
354,171,177,211527,3451,35022,475700
355,150,158,211377,3443,35180,481400
356,168,167,211209,3444,35347,497300
357,139,181,211070,3402,35528,470800
358,176,183,210894,3395,35711,493900
359,170,154,210724,3411,35865,471700
360,172,190,210552,3393,36055,494000
361,185,167,210367,3411,36222,486100
362,170,162,210197,3419,36384,492000
363,168,168,210029,3419,36552,478000
364,141,176,209888,3384,36728,479600
365,154,173,209734,3365,36901,474200
366,175,165,209559,3375,37066,478700
367,147,148,209412,3374,37214,487100
368,166,173,209246,3367,37387,492200
369,157,180,209089,3344,37567,495700
370,147,168,208942,3323,37735,475700
371,198,154,208744,3367,37889,483800
372,159,158,208585,3368,38047,475200
373,161,167,208424,3362,38214,474200
374,161,152,208263,3371,38366,469800
375,176,191,208087,3356,38557,493500
376,159,168,207928,3347,38725,506700
377,163,172,207765,3338,38897,487900
378,138,172,207627,3304,39069,478900
379,191,155,207436,3340,39224,478800
380,167,165,207269,3342,39389,478500
381,144,154,207125,3332,39543,468300
382,175,175,206950,3332,39718,478900
383,171,151,206779,3352,39869,470700
384,161,179,206618,3334,40048,484900
385,171,155,206447,3350,40203,509800
386,170,180,206277,3340,40383,484500
387,160,160,206117,3340,40543,627100
388,164,167,205953,3337,40710,500500
389,164,179,205789,3322,40889,478000
390,155,175,205634,3302,41064,484700
391,172,148,205462,3326,41212,478700
392,159,189,205303,3296,41401,480300
393,188,175,205115,3309,41576,477300
394,189,161,204926,3337,41737,476500
395,159,161,204767,3335,41898,469700
396,175,192,204592,3318,42090,489400
397,169,183,204423,3304,42273,486200
398,153,152,204270,3305,42425,4364200
399,172,177,204098,3300,42602,753400
400,178,171,203920,3307,42773,658300
401,158,160,203762,3305,42933,641700
402,165,153,203597,3317,43086,645700
403,151,166,203446,3302,43252,634400
404,169,168,203277,3303,43420,961900
405,159,164,203118,3298,43584,641400
406,173,162,202945,3309,43746,650100
407,164,174,202781,3299,43920,642200
408,163,180,202618,3282,44100,613000
409,177,140,202441,3319,44240,753200
410,162,153,202279,3328,44393,665000
411,155,182,202124,3301,44575,651100
412,153,166,201971,3288,44741,669800
413,164,162,201807,3290,44903,637200
414,168,152,201639,3306,45055,608500
415,161,166,201478,3301,45221,646400
416,153,165,201325,3289,45386,833700
417,185,154,201140,3320,45540,680700
418,175,154,200965,3341,45694,632300
419,152,145,200813,3348,45839,651300
420,137,155,200676,3330,45994,635500
421,158,163,200518,3325,46157,645500
422,165,154,200353,3336,46311,686900
423,181,175,200172,3342,46486,679100
424,154,173,200018,3323,46659,667900
425,148,164,199870,3307,46823,670300
426,149,166,199721,3290,46989,673300
427,171,193,199550,3268,47182,705000
428,156,165,199394,3259,47347,655800
429,157,144,199237,3272,47491,701200
430,142,159,199095,3255,47650,658300
431,175,152,198920,3278,47802,715700
432,164,154,198756,3288,47956,645200
433,154,155,198602,3287,48111,624700
434,165,149,198437,3303,48260,617000
435,154,167,198283,3290,48427,638900
436,184,171,198099,3303,48598,650100
437,148,152,197951,3299,48750,712500
438,162,143,197789,3318,48893,665900
439,169,189,197620,3298,49082,645200
440,151,191,197469,3258,49273,666300
441,172,164,197297,3266,49437,686100
442,161,177,197136,3250,49614,743500
443,163,164,196973,3249,49778,694400
444,161,167,196812,3243,49945,761200
445,155,167,196657,3231,50112,701000
446,147,160,196510,3218,50272,746800
