Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
110,80,49,558807,1190,2503,1533400
111,69,58,558738,1201,2561,1339500
112,72,66,558666,1207,2627,1316100
113,80,59,558586,1228,2686,1316000
114,70,62,558516,1236,2748,1313900
115,85,71,558431,1250,2819,1280200
116,67,53,558364,1264,2872,1277200
117,77,52,558287,1289,2924,1331500
118,75,59,558212,1305,2983,1483800
119,79,60,558133,1324,3043,1405800
120,85,75,558048,1334,3118,1317400
121,86,54,557962,1366,3172,1377400
122,96,71,557866,1391,3243,1317200
123,86,74,557780,1403,3317,1330200
124,105,75,557675,1433,3392,1332500
125,93,66,557582,1460,3458,1379700
126,98,73,557484,1485,3531,1309700
127,102,77,557382,1510,3608,1295800
128,90,63,557292,1537,3671,1364400
129,99,83,557193,1553,3754,1386300
130,98,69,557095,1582,3823,1363300
131,95,81,557000,1596,3904,1316400
132,94,97,556906,1593,4001,1671300
133,78,67,556828,1604,4068,1638800
134,93,79,556735,1618,4147,1678700
135,100,76,556635,1642,4223,1680500
136,86,82,556549,1646,4305,1707900
137,94,82,556455,1658,4387,1669800
138,107,87,556348,1678,4474,1679600
139,95,80,556253,1693,4554,1842800
140,113,90,556140,1716,4644,1445400
141,122,97,556018,1741,4741,1433100
142,106,83,555912,1764,4824,1394300
143,113,82,555799,1795,4906,1383400
144,96,89,555703,1802,4995,1358300
145,98,111,555605,1789,5106,1376100
146,101,80,555504,1810,5186,1413800
147,100,93,555404,1817,5279,1375000
148,130,97,555274,1850,5376,1344500
149,110,100,555164,1860,5476,1418000
150,106,74,555058,1892,5550,1875900
151,114,94,554944,1912,5644,1518700
152,114,94,554830,1932,5738,1524200
153,116,104,554714,1944,5842,1437500
154,107,87,554607,1964,5929,1457600
155,97,120,554510,1941,6049,1444200
156,120,115,554390,1946,6164,1424500
157,115,106,554275,1955,6270,1489500
158,113,101,554162,1967,6371,1476400
159,131,98,554031,2000,6469,1501700
160,136,83,553895,2053,6552,1664500
161,123,104,553772,2072,6656,1625500
162,119,94,553653,2097,6750,1603500
163,121,109,553532,2109,6859,1493200
164,129,108,553403,2130,6967,1470300
165,126,97,553277,2159,7064,1450000
166,125,106,553152,2178,7170,1566100
167,106,109,553046,2175,7279,1673000
168,110,118,552936,2167,7397,1522500
169,124,108,552812,2183,7505,1617900
170,126,112,552686,2197,7617,1462700
171,110,110,552576,2197,7727,1399400
172,135,113,552441,2219,7840,1400600
173,124,110,552317,2233,7950,1467200
174,109,115,552208,2227,8065,1440100
175,117,117,552091,2227,8182,1388100
176,131,110,551960,2248,8292,1409200
177,119,107,551841,2260,8399,1417300
178,116,114,551725,2262,8513,1397700
179,122,106,551603,2278,8619,1463800
180,124,110,551479,2292,8729,1504300
181,130,128,551349,2294,8857,1365500
182,114,110,551235,2298,8967,1328400
183,111,107,551124,2302,9074,1319800
184,124,114,551000,2312,9188,1335400
185,135,133,550865,2314,9321,1329500
186,136,111,550729,2339,9432,1322600
187,125,117,550604,2347,9549,1337800
188,129,107,550475,2369,9656,1393300
189,133,119,550342,2383,9775,1526300
190,140,122,550202,2401,9897,1452100
191,139,91,550063,2449,9988,1407700
192,139,132,549924,2456,10120,1431400
193,154,125,549770,2485,10245,1402400
194,135,131,549635,2489,10376,1427000
195,134,140,549501,2483,10516,1413800
196,163,133,549338,2513,10649,1416600
197,131,116,549207,2528,10765,1408100
198,152,137,549055,2543,10902,1378100
199,133,131,548922,2545,11033,1422400
200,139,141,548783,2543,11174,1770400
201,157,147,548626,2553,11321,1424100
202,159,152,548467,2560,11473,1473100
203,116,133,548351,2543,11606,1543200
204,158,142,548193,2559,11748,1482200
205,148,142,548045,2565,11890,1440400
206,142,114,547903,2593,12004,1423500
207,155,129,547748,2619,12133,1408300
208,133,132,547615,2620,12265,1392800
209,149,109,547466,2660,12374,1409700
210,157,124,547309,2693,12498,1602400
211,171,135,547138,2729,12633,1399300
212,168,137,546970,2760,12770,1385100
213,173,130,546797,2803,12900,1373800
214,157,148,546640,2812,13048,1437800
215,164,136,546476,2840,13184,1348100
216,155,129,546321,2866,13313,1360000
217,168,153,546153,2881,13466,1360500
218,149,147,546004,2883,13613,1373800
219,145,140,545859,2888,13753,1373600
220,157,122,545702,2923,13875,1393800
221,165,148,545537,2940,14023,1430900
222,154,144,545383,2950,14167,1399600
223,160,130,545223,2980,14297,1423300
224,175,137,545048,3018,14434,1417000
225,173,140,544875,3051,14574,1451100
226,172,146,544703,3077,14720,1429000
227,162,165,544541,3074,14885,1399500
228,175,169,544366,3080,15054,1448200
229,179,150,544187,3109,15204,1432900
230,158,156,544029,3111,15360,1499900
231,169,179,543860,3101,15539,1387900
232,191,142,543669,3150,15681,1399600
233,163,145,543506,3168,15826,1378500
234,142,141,543364,3169,15967,1366700
235,164,163,543200,3170,16130,1349300
236,176,159,543024,3187,16289,1449600
237,200,171,542824,3216,16460,1452000
238,175,170,542649,3221,16630,1361200
239,191,146,542458,3266,16776,1348200
240,176,171,542282,3271,16947,1417200
241,177,180,542105,3268,17127,1362800
242,176,189,541929,3255,17316,1347900
243,175,146,541754,3284,17462,1349500
244,191,155,541563,3320,17617,1409600
245,183,171,541380,3332,17788,1344700
246,210,164,541170,3378,17952,1360700
247,200,190,540970,3388,18142,1391700
248,190,148,540780,3430,18290,1391100
249,187,170,540593,3447,18460,1355500
250,204,159,540389,3492,18619,1363100
251,193,185,540196,3500,18804,1535900
252,223,156,539973,3567,18960,1551200
253,196,192,539777,3571,19152,1443300
254,193,180,539584,3584,19332,1399400
255,197,162,539387,3619,19494,1453100
256,174,156,539213,3637,19650,1412900
257,229,192,538984,3674,19842,1420100
258,210,168,538774,3716,20010,1402100
259,194,186,538580,3724,20196,1408800
260,215,173,538365,3766,20369,1397100
261,207,188,538158,3785,20557,1409300
262,213,177,537945,3821,20734,1518100
263,204,190,537741,3835,20924,1426200
264,201,176,537540,3860,21100,1396500
265,219,222,537321,3857,21322,1353000
266,220,177,537101,3900,21499,1358700
267,207,186,536894,3921,21685,1334000
268,193,205,536701,3909,21890,1318600
269,218,160,536483,3967,22050,1327800
270,233,190,536250,4010,22240,1347100
271,220,193,536030,4037,22433,1327500
272,250,191,535780,4096,22624,1320800
273,238,209,535542,4125,22833,1413900
274,254,210,535288,4169,23043,1341900
275,227,209,535061,4187,23252,1353400
276,222,197,534839,4212,23449,1330300
277,246,204,534593,4254,23653,1332700
278,248,211,534345,4291,23864,1347800
279,216,236,534129,4271,24100,1335700
280,239,211,533890,4299,24311,1344200
281,217,213,533673,4303,24524,1334900
282,230,225,533443,4308,24749,1329500
283,226,221,533217,4313,24970,1455300
284,239,207,532978,4345,25177,1595900
285,210,224,532768,4331,25401,1352300
286,210,229,532558,4312,25630,1341400
287,203,224,532355,4291,25854,1357800
288,230,216,532125,4305,26070,1357300
289,229,219,531896,4315,26289,1334400
290,261,227,531635,4349,26516,1354200
291,252,208,531383,4393,26724,1337400
292,274,223,531109,4444,26947,1353600
293,247,216,530862,4475,27163,1383300
294,253,225,530609,4503,27388,1452300
295,230,212,530379,4521,27600,1372900
296,265,228,530114,4558,27828,1377100
297,244,236,529870,4566,28064,1368900
298,259,213,529611,4612,28277,1359300
299,259,227,529352,4644,28504,1358000
300,235,249,529117,4630,28753,1352600
301,256,229,528861,4657,28982,1359000
302,224,239,528637,4642,29221,1347700
303,247,246,528390,4643,29467,1351600
304,240,236,528150,4647,29703,1371500
305,262,229,527888,4680,29932,1363200
306,244,230,527644,4694,30162,1373600
307,267,258,527377,4703,30420,1392000
308,252,220,527125,4735,30640,1382000
309,278,241,526847,4772,30881,1395200
310,249,249,526598,4772,31130,1377200
311,254,218,526344,4808,31348,1374700
312,232,250,526112,4790,31598,1380900
313,251,258,525861,4783,31856,1360900
314,252,238,525609,4797,32094,1365800
315,256,233,525353,4820,32327,1410100
316,250,240,525103,4830,32567,1635800
317,255,234,524848,4851,32801,1395800
318,261,224,524587,4888,33025,1359900
319,243,230,524344,4901,33255,1358700
320,247,272,524097,4876,33527,1353100
321,249,232,523848,4893,33759,1346700
322,264,258,523584,4899,34017,1353200
323,247,254,523337,4892,34271,1357100
324,254,245,523083,4901,34516,1347300
325,248,240,522835,4909,34756,1363700
326,274,258,522561,4925,35014,1540100
327,251,252,522310,4924,35266,1468900
328,273,237,522037,4960,35503,1379000
329,299,267,521738,4992,35770,1374200
330,275,235,521463,5032,36005,1384100
331,297,236,521166,5093,36241,1378900
332,279,278,520887,5094,36519,1403800
333,267,277,520620,5084,36796,1399600
334,277,261,520343,5100,37057,1383500
335,284,272,520059,5112,37329,1375200
336,276,247,519783,5141,37576,1382900
337,291,267,519492,5165,37843,1569000
338,297,262,519195,5200,38105,1616600
339,281,267,518914,5214,38372,1369700
340,291,265,518623,5240,38637,1363400
341,279,286,518344,5233,38923,1370100
342,275,275,518069,5233,39198,1369100
343,268,224,517801,5277,39422,1400200
344,290,279,517511,5288,39701,1368300
345,245,250,517266,5283,39951,1377300
346,250,281,517016,5252,40232,1363400
347,277,243,516739,5286,40475,1363300
348,268,270,516471,5284,40745,1637800
349,274,261,516197,5297,41006,1643100
350,281,259,515916,5319,41265,1639800
351,290,279,515626,5330,41544,1646800
352,281,275,515345,5336,41819,1608500
353,276,265,515069,5347,42084,1623900
354,307,286,514762,5368,42370,1443100
355,283,270,514479,5381,42640,1422200
356,308,275,514171,5414,42915,1395500
357,258,252,513913,5420,43167,1419600
358,281,265,513632,5436,43432,1719000
359,321,293,513311,5464,43725,1385900
360,302,257,513009,5509,43982,1379800
361,294,298,512715,5505,44280,1394900
362,284,279,512431,5510,44559,1373000
363,304,275,512127,5539,44834,1373200
364,270,289,511857,5520,45123,1385400
365,305,278,511552,5547,45401,1422900
366,275,276,511277,5546,45677,1385300
367,280,265,510997,5561,45942,1374400
368,327,259,510670,5629,46201,1446700
369,292,270,510378,5651,46471,1681400
370,286,260,510092,5677,46731,1388800
371,294,271,509798,5700,47002,1397400
372,322,303,509476,5719,47305,1394000
373,281,271,509195,5729,47576,1385800
374,299,268,508896,5760,47844,1382700
375,311,305,508585,5766,48149,1389000
376,310,276,508275,5800,48425,1389500
377,308,313,507967,5795,48738,1408800
378,335,274,507632,5856,49012,1384300
379,317,302,507315,5871,49314,1418500
380,291,251,507024,5911,49565,1405500
381,305,290,506719,5926,49855,1394800
382,308,310,506411,5924,50165,1401800
383,313,293,506098,5944,50458,1407700
384,307,282,505791,5969,50740,1388100
385,304,277,505487,5996,51017,1401500
386,323,290,505164,6029,51307,1390400
387,327,292,504837,6064,51599,1383600
388,316,325,504521,6055,51924,1399100
389,304,318,504217,6041,52242,1403500
390,332,302,503885,6071,52544,1443500
391,343,295,503542,6119,52839,1410300
392,318,316,503224,6121,53155,1407100
393,336,303,502888,6154,53458,1390300
394,350,314,502538,6190,53772,1408500
395,335,320,502203,6205,54092,1429300
396,337,303,501866,6239,54395,1428600
397,330,310,501536,6259,54705,1442300
398,320,350,501216,6229,55055,1446000
399,306,323,500910,6212,55378,1449000
400,372,334,500538,6250,55712,1444400
401,331,330,500207,6251,56042,1423400
402,332,329,499875,6254,56371,1409600
403,352,305,499523,6301,56676,1441000
404,357,299,499166,6359,56975,1419500
405,353,329,498813,6383,57304,1416800
406,342,342,498471,6383,57646,1413200
407,327,349,498144,6361,57995,1410300
408,326,321,497818,6366,58316,1419500
409,346,311,497472,6401,58627,1415800
410,336,315,497136,6422,58942,1410100
411,336,258,496800,6500,59200,1772300
412,351,346,496449,6505,59546,1445500
413,340,314,496109,6531,59860,1402400
414,341,307,495768,6565,60167,1399600
415,373,298,495395,6640,60465,1422600
416,382,314,495013,6708,60779,1414900
417,357,342,494656,6723,61121,1411000
418,362,311,494294,6774,61432,1425400
419,324,357,493970,6741,61789,1405900
420,346,324,493624,6763,62113,1400400
421,328,343,493296,6748,62456,1416700
422,346,342,492950,6752,62798,1414800
423,351,313,492599,6790,63111,1411200
424,371,293,492228,6868,63404,1426800
425,346,349,491882,6865,63753,1414500
426,379,371,491503,6873,64124,1427500
427,371,351,491132,6893,64475,1423400
428,370,341,490762,6922,64816,1474100
429,380,343,490382,6959,65159,1413200
430,355,356,490027,6958,65515,1444100
431,373,324,489654,7007,65839,1441300
432,367,317,489287,7057,66156,1450300
433,402,323,488885,7136,66479,1470400
434,372,384,488513,7124,66863,1430200
435,364,390,488149,7098,67253,1430600
436,389,352,487760,7135,67605,1421500
437,382,338,487378,7179,67943,1430200
438,412,391,486966,7200,68334,1445000
439,370,386,486596,7184,68720,1435400
440,425,359,486171,7250,69079,1432500
441,368,357,485803,7261,69436,1416900
442,393,384,485410,7270,69820,1479700
443,374,382,485036,7262,70202,1480100
444,400,367,484636,7295,70569,1490100
445,365,352,484271,7308,70921,1445400
446,392,377,483879,7323,71298,1436000
447,386,395,483493,7314,71693,1422700
448,408,356,483085,7366,72049,1441500
449,384,334,482701,7416,72383,1421000
450,382,385,482319,7413,72768,1436700
451,427,386,481892,7454,73154,1434300
452,391,385,481501,7460,73539,1566100
453,399,338,481102,7521,73877,1598600
454,444,350,480658,7615,74227,1451600
455,397,364,480261,7648,74591,1441800
456,385,380,479876,7653,74971,1440600
457,411,371,479465,7693,75342,1477800
458,385,381,479080,7697,75723,1463500
459,401,392,478679,7706,76115,1458200
460,407,384,478272,7729,76499,1442500
461,416,372,477856,7773,76871,1446700
462,427,363,477429,7837,77234,1877400
463,425,396,477004,7866,77630,1727400
464,414,384,476590,7896,78014,1469300
465,453,386,476137,7963,78400,1452900
466,435,417,475702,7981,78817,1499400
467,412,391,475290,8002,79208,1456100
468,443,397,474847,8048,79605,1456100
469,411,403,474436,8056,80008,1448300
470,404,393,474032,8067,80401,1447100
471,408,416,473624,8059,80817,1441200
472,422,398,473202,8083,81215,1654600
473,458,417,472744,8124,81632,1625200
474,408,388,472336,8144,82020,1459100
475,418,385,471918,8177,82405,1443500
476,434,379,471484,8232,82784,1482700
477,434,408,471050,8258,83192,1459500
478,386,409,470664,8235,83601,1459500
479,433,404,470231,8264,84005,1476900
480,404,395,469827,8273,84400,1469900
481,437,420,469390,8290,84820,1457400
482,413,423,468977,8280,85243,1870600
483,412,399,468565,8293,85642,1939100
484,410,421,468155,8282,86063,1532900
485,410,390,467745,8302,86453,1460300
486,418,420,467327,8300,86873,1504900
487,439,432,466888,8307,87305,1519700
488,449,411,466439,8345,87716,1474400
489,397,421,466042,8321,88137,1473200
490,456,424,465586,8353,88561,1466600
491,458,425,465128,8386,88986,1467100
492,478,426,464650,8438,89412,1761400
493,432,428,464218,8442,89840,1749700
494,434,411,463784,8465,90251,1516000
495,453,419,463331,8499,90670,1499100
496,458,424,462873,8533,91094,1529400
497,467,449,462406,8551,91543,1495200
498,417,444,461989,8524,91987,1548900
499,460,458,461529,8526,92445,1524700
500,433,413,461096,8546,92858,1511400
501,422,435,460674,8533,93293,1497400
502,414,427,460260,8520,93720,1611100
503,469,430,459791,8559,94150,1569000
504,474,412,459317,8621,94562,1571200
505,456,405,458861,8672,94967,1681000
506,421,426,458440,8667,95393,1671000
507,428,413,458012,8682,95806,1664400
508,482,457,457530,8707,96263,1719000
509,438,435,457092,8710,96698,1673600
510,461,462,456631,8709,97160,1670300
511,446,432,456185,8723,97592,1767700
512,489,424,455696,8788,98016,1704900
513,441,424,455255,8805,98440,1697300
514,446,415,454809,8836,98855,1721000
515,436,433,454373,8839,99288,1666100
516,468,471,453905,8836,99759,1676600
517,428,445,453477,8819,100204,1661800
518,424,463,453053,8780,100667,1704000
519,436,451,452617,8765,101118,1646400
520,453,473,452164,8745,101591,1648200
521,394,432,451770,8707,102023,1878200
522,439,466,451331,8680,102489,1701300
523,468,452,450863,8696,102941,1683300
524,426,430,450437,8692,103371,1708600
525,444,402,449993,8734,103773,1720400
526,452,446,449541,8740,104219,1711600
527,457,448,449084,8749,104667,1743500
528,418,413,448666,8754,105080,1750100
529,436,420,448230,8770,105500,1799000
530,428,439,447802,8759,105939,1713300
531,466,451,447336,8774,106390,1601800
532,417,420,446919,8771,106810,1613800
533,482,431,446437,8822,107241,1566600
534,469,427,445968,8864,107668,1565000
535,459,453,445509,8870,108121,1546300
536,501,432,445008,8939,108553,1574900
537,421,446,444587,8914,108999,1699200
538,456,469,444131,8901,109468,1607000
539,452,439,443679,8914,109907,1695700
540,466,483,443213,8897,110390,1703800
541,517,479,442696,8935,110869,1663000
542,508,451,442188,8992,111320,1590600
543,448,455,441740,8985,111775,1636300
544,473,415,441267,9043,112190,1693100
545,500,442,440767,9101,112632,1565800
546,471,464,440296,9108,113096,1556200
547,489,428,439807,9169,113524,1679500
548,467,468,439340,9168,113992,1615100
549,458,463,438882,9163,114455,1605300
550,475,465,438407,9173,114920,1672600
551,460,446,437947,9187,115366,1629300
552,478,511,437469,9154,115877,1565800
553,487,509,436982,9132,116386,1596500
554,487,418,436495,9201,116804,1666400
555,473,459,436022,9215,117263,1584000
556,467,466,435555,9216,117729,1557600
557,483,508,435072,9191,118237,1701400
558,461,431,434611,9221,118668,1674100
559,531,455,434080,9297,119123,1626300
560,469,491,433611,9275,119614,1633600
561,485,452,433126,9308,120066,1720900
562,476,431,432650,9353,120497,1631700
563,450,461,432200,9342,120958,1576900
564,450,492,431750,9300,121450,1665400
565,457,483,431293,9274,121933,1595800
566,504,441,430789,9337,122374,1661900
567,479,435,430310,9381,122809,2024200
568,492,439,429818,9434,123248,1788600
569,468,487,429350,9415,123735,1844800
570,501,495,428849,9421,124230,1733800
571,484,466,428365,9439,124696,1635700
572,494,475,427871,9458,125171,1618400
573,523,493,427348,9488,125664,1672300
574,486,481,426862,9493,126145,1627900
575,497,458,426365,9532,126603,1713700
576,457,491,425908,9498,127094,2018900
577,481,497,425427,9482,127591,1637800
578,494,469,424933,9507,128060,1615800
579,484,483,424449,9508,128543,1622500
580,435,474,424014,9469,129017,1618400
581,499,461,423515,9507,129478,1590400
582,495,471,423020,9531,129949,1596100
583,479,465,422541,9545,130414,1689800
584,450,450,422091,9545,130864,1631100
585,445,493,421646,9497,131357,1920200
586,485,465,421161,9517,131822,1707200
587,475,491,420686,9501,132313,1654800
588,494,507,420192,9488,132820,1634400
589,505,441,419687,9552,133261,1623800
590,490,469,419197,9573,133730,1698600
591,512,464,418685,9621,134194,1644000
592,463,521,418222,9563,134715,1624600
593,504,493,417718,9574,135208,1701600
594,509,472,417209,9611,135680,1663800
595,509,463,416700,9657,136143,1629300
596,521,466,416179,9712,136609,1725700
597,487,479,415692,9720,137088,1667400
598,508,471,415184,9757,137559,1607900
599,528,486,414656,9799,138045,1655000
600,504,495,414152,9808,138540,1696200
601,512,472,413640,9848,139012,1621800
602,524,474,413116,9898,139486,1653000
603,511,520,412605,9889,140006,2199600
604,491,494,412114,9886,140500,1736400
605,513,510,411601,9889,141010,1679100
606,459,457,411142,9891,141467,1738400
607,494,470,410648,9915,141937,1684200
608,469,483,410179,9901,142420,1662900
609,501,502,409678,9900,142922,1696400
610,542,481,409136,9961,143403,1637800
611,513,508,408623,9966,143911,1613000
612,465,489,408158,9942,144400,1899100
613,537,483,407621,9996,144883,1700200
614,487,539,407134,9944,145422,1642100
615,481,485,406653,9940,145907,1669400
616,474,517,406179,9897,146424,1671000
617,503,502,405676,9898,146926,1624400
618,521,485,405155,9934,147411,1612400
619,499,477,404656,9956,147888,1706400
620,543,506,404113,9993,148394,1650000
621,493,500,403620,9986,148894,1623900
622,522,509,403098,9999,149403,1766700
623,473,494,402625,9978,149897,1653600
624,492,479,402133,9991,150376,1617700
625,495,469,401638,10017,150845,1632700
626,495,472,401143,10040,151317,1663400
627,491,469,400652,10062,151786,1626300
628,512,487,400140,10087,152273,1566200
629,504,516,399636,10075,152789,1720100
630,506,554,399130,10027,153343,1631900
631,482,504,398648,10005,153847,1862400
632,475,488,398173,9992,154335,1769900
633,501,497,397672,9996,154832,1683200
634,500,512,397172,9984,155344,1692600
635,501,513,396671,9972,155857,1737800
636,490,512,396181,9950,156369,1708300
637,488,492,395693,9946,156861,2009000
638,474,486,395219,9934,157347,1777700
639,483,480,394736,9937,157827,1768300
640,510,527,394226,9920,158354,1737300
641,473,516,393753,9877,158870,1793900
642,468,470,393285,9875,159340,1803900
643,487,492,392798,9870,159832,1821200
644,469,509,392329,9830,160341,1856000
645,496,485,391833,9841,160826,1895900
646,499,504,391334,9836,161330,1852700
647,464,512,390870,9788,161842,1796600
648,487,440,390383,9835,162282,1826800
649,523,521,389860,9837,162803,1820600
650,523,467,389337,9893,163270,1848400
651,467,497,388870,9863,163767,1818400
652,487,466,388383,9884,164233,1806600
653,472,511,387911,9845,164744,1832200
654,514,461,387397,9898,165205,1810000
655,521,548,386876,9871,165753,1764700
656,517,492,386359,9896,166245,1910200
657,513,505,385846,9904,166750,1821600
658,524,481,385322,9947,167231,1755500
659,480,510,384842,9917,167741,1737500
660,471,498,384371,9890,168239,1765300
661,506,507,383865,9889,168746,1700100
662,491,493,383374,9887,169239,1689100
663,497,521,382877,9863,169760,1712800
664,490,521,382387,9832,170281,1685800
665,529,471,381858,9890,170752,2003300
666,517,504,381341,9903,171256,1822100
667,498,504,380843,9897,171760,1650200
668,492,503,380351,9886,172263,1619400
669,457,457,379894,9886,172720,1716200
670,529,501,379365,9914,173221,1617000
671,482,481,378883,9915,173702,1629800
672,463,498,378420,9880,174200,1647800
673,484,476,377936,9888,174676,1699800
674,497,455,377439,9930,175131,1806300
675,523,506,376916,9947,175637,1748600
676,491,462,376425,9976,176099,1762400
677,475,457,375950,9994,176556,1691200
678,500,530,375450,9964,177086,1669700
679,495,463,374955,9996,177549,1782200
680,480,506,374475,9970,178055,1693800
681,452,511,374023,9911,178566,1688100
682,482,482,373541,9911,179048,1721000
683,480,467,373061,9924,179515,1778300
684,464,457,372597,9931,179972,1662500
685,451,524,372146,9858,180496,1682900
686,448,508,371698,9798,181004,1661200
687,477,541,371221,9734,181545,1660000
688,468,509,370753,9693,182054,1657700
689,455,471,370298,9677,182525,1632200
690,459,520,369839,9616,183045,1576600
691,448,465,369391,9599,183510,1507800
692,445,455,368946,9589,183965,1762900
693,467,483,368479,9573,184448,1822300
694,442,521,368037,9494,184969,1583000
695,455,458,367582,9491,185427,1516300
696,450,464,367132,9477,185891,1542600
697,421,462,366711,9436,186353,1497300
698,423,444,366288,9415,186797,1497300
699,452,461,365836,9406,187258,1490900
700,446,506,365390,9346,187764,1500600
701,461,495,364929,9312,188259,1493100
702,449,492,364480,9269,188751,1788200
703,454,462,364026,9261,189213,1669300
704,437,467,363589,9231,189680,1492300
705,460,469,363129,9222,190149,1484300
706,427,443,362702,9206,190592,1494300
707,435,469,362267,9172,191061,1500000
708,435,450,361832,9157,191511,1523000
709,466,452,361366,9171,191963,1500000
710,428,464,360938,9135,192427,1507500
711,445,435,360493,9145,192862,1488200
712,465,470,360028,9140,193332,1662800
713,496,460,359532,9176,193792,1829900
714,457,446,359075,9187,194238,1567200
715,436,446,358639,9177,194684,1545700
716,450,500,358189,9127,195184,1521700
717,439,445,357750,9121,195629,1541000
718,448,439,357302,9130,196068,1523000
719,476,462,356826,9144,196530,1511300
720,456,453,356370,9147,196983,1507900
721,474,442,355896,9179,197425,1502900
722,441,482,355455,9138,197907,1872000
723,477,436,354978,9179,198343,1630900
724,431,476,354547,9134,198819,1572000
725,440,469,354107,9105,199288,1510300
726,467,435,353640,9137,199723,1528700
727,442,466,353198,9113,200189,1496700
728,454,427,352744,9140,200616,1493900
729,491,446,352253,9185,201062,1486900
730,482,480,351771,9187,201542,1493800
731,477,462,351294,9202,202004,1499300
732,437,441,350857,9198,202445,1510700
733,463,440,350394,9221,202885,1484400
734,464,458,349930,9227,203343,1487600
735,442,471,349488,9198,203814,1505000
736,472,452,349016,9218,204266,1484200
737,499,467,348517,9250,204733,1517600
738,467,479,348050,9238,205212,1484500
739,453,444,347597,9247,205656,1511100
