Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
174,109,115,552208,2227,8065,1320100
175,117,117,552091,2227,8182,1338100
176,131,110,551960,2248,8292,1337500
177,119,107,551841,2260,8399,1329800
178,116,114,551725,2262,8513,1326500
179,122,106,551603,2278,8619,1312300
180,124,110,551479,2292,8729,1299700
181,130,128,551349,2294,8857,1326600
182,114,110,551235,2298,8967,1305000
183,111,107,551124,2302,9074,1304100
184,124,114,551000,2312,9188,1316100
185,135,133,550865,2314,9321,1345400
186,136,111,550729,2339,9432,1323800
187,125,117,550604,2347,9549,1309700
188,129,107,550475,2369,9656,1298900
189,133,119,550342,2383,9775,1314300
190,140,122,550202,2401,9897,1320300
191,139,91,550063,2449,9988,1318700
192,139,132,549924,2456,10120,1315000
193,154,125,549770,2485,10245,1352600
194,135,131,549635,2489,10376,1318400
195,134,140,549501,2483,10516,1310100
196,163,133,549338,2513,10649,1351200
197,131,116,549207,2528,10765,1338000
198,152,137,549055,2543,10902,1322300
199,133,131,548922,2545,11033,1336700
200,139,141,548783,2543,11174,1313100
201,157,147,548626,2553,11321,1360500
202,159,152,548467,2560,11473,1559000
203,116,133,548351,2543,11606,1312200
204,158,142,548193,2559,11748,1345300
205,148,142,548045,2565,11890,1337400
206,142,114,547903,2593,12004,1318800
207,155,129,547748,2619,12133,1339400
208,133,132,547615,2620,12265,1318100
209,149,109,547466,2660,12374,1304900
210,157,124,547309,2693,12498,1318300
211,171,135,547138,2729,12633,1310100
212,168,137,546970,2760,12770,1373500
213,173,130,546797,2803,12900,1485600
214,157,148,546640,2812,13048,1311700
215,164,136,546476,2840,13184,1292300
216,155,129,546321,2866,13313,1354700
217,168,153,546153,2881,13466,1298500
218,149,147,546004,2883,13613,1298900
219,145,140,545859,2888,13753,1285100
220,157,122,545702,2923,13875,1306700
221,165,148,545537,2940,14023,1626400
222,154,144,545383,2950,14167,1467000
223,160,130,545223,2980,14297,1507900
224,175,137,545048,3018,14434,1653200
225,173,140,544875,3051,14574,1309700
226,172,146,544703,3077,14720,1318500
227,162,165,544541,3074,14885,1304500
228,175,169,544366,3080,15054,1377200
229,179,150,544187,3109,15204,1301000
230,158,156,544029,3111,15360,1299600
231,169,179,543860,3101,15539,1304000
232,191,142,543669,3150,15681,1300900
233,163,145,543506,3168,15826,1292300
234,142,141,543364,3169,15967,1303700
235,164,163,543200,3170,16130,1303400
236,176,159,543024,3187,16289,1299600
237,200,171,542824,3216,16460,1315800
238,175,170,542649,3221,16630,1309900
239,191,146,542458,3266,16776,1312400
240,176,171,542282,3271,16947,1317400
241,177,180,542105,3268,17127,1336300
242,176,189,541929,3255,17316,1318600
243,175,146,541754,3284,17462,1315200
244,191,155,541563,3320,17617,1323400
245,183,171,541380,3332,17788,1312300
246,210,164,541170,3378,17952,1342800
247,200,190,540970,3388,18142,1327200
248,190,148,540780,3430,18290,1308700
249,187,170,540593,3447,18460,1313000
250,204,159,540389,3492,18619,1323100
251,193,185,540196,3500,18804,1314300
252,223,156,539973,3567,18960,1302900
253,196,192,539777,3571,19152,1317600
254,193,180,539584,3584,19332,1311500
255,197,162,539387,3619,19494,1304600
256,174,156,539213,3637,19650,1310100
257,229,192,538984,3674,19842,1385300
258,210,168,538774,3716,20010,1662300
259,194,186,538580,3724,20196,1348100
260,215,173,538365,3766,20369,1322300
261,207,188,538158,3785,20557,1335400
262,213,177,537945,3821,20734,1340300
263,204,190,537741,3835,20924,1319900
264,201,176,537540,3860,21100,1314800
265,219,222,537321,3857,21322,1337800
266,220,177,537101,3900,21499,1321600
267,207,186,536894,3921,21685,1319800
268,193,205,536701,3909,21890,1356400
269,218,160,536483,3967,22050,1354900
270,233,190,536250,4010,22240,1354600
271,220,193,536030,4037,22433,1365100
272,250,191,535780,4096,22624,1344300
273,238,209,535542,4125,22833,1328900
274,254,210,535288,4169,23043,1333400
275,227,209,535061,4187,23252,1335400
276,222,197,534839,4212,23449,1330300
277,246,204,534593,4254,23653,1360900
278,248,211,534345,4291,23864,1328400
279,216,236,534129,4271,24100,1427400
280,239,211,533890,4299,24311,1669200
281,217,213,533673,4303,24524,1338700
282,230,225,533443,4308,24749,1344400
283,226,221,533217,4313,24970,1359400
284,239,207,532978,4345,25177,1342500
285,210,224,532768,4331,25401,1333900
286,210,229,532558,4312,25630,1350700
287,203,224,532355,4291,25854,1369800
288,230,216,532125,4305,26070,1345900
289,229,219,531896,4315,26289,1365500
290,261,227,531635,4349,26516,1365700
291,252,208,531383,4393,26724,1545700
292,274,223,531109,4444,26947,1524500
293,247,216,530862,4475,27163,1358200
294,253,225,530609,4503,27388,1354500
295,230,212,530379,4521,27600,1343700
296,265,228,530114,4558,27828,1351000
297,244,236,529870,4566,28064,1341900
298,259,213,529611,4612,28277,1341600
299,259,227,529352,4644,28504,1363000
300,235,249,529117,4630,28753,1346700
301,256,229,528861,4657,28982,1343300
302,224,239,528637,4642,29221,1397000
303,247,246,528390,4643,29467,1362500
304,240,236,528150,4647,29703,1350000
305,262,229,527888,4680,29932,1344300
306,244,230,527644,4694,30162,1349700
307,267,258,527377,4703,30420,1360400
308,252,220,527125,4735,30640,1347000
309,278,241,526847,4772,30881,1383300
310,249,249,526598,4772,31130,1345200
311,254,218,526344,4808,31348,1348600
312,232,250,526112,4790,31598,1357300
313,251,258,525861,4783,31856,1428300
314,252,238,525609,4797,32094,1368200
315,256,233,525353,4820,32327,1377500
316,250,240,525103,4830,32567,1363400
317,255,234,524848,4851,32801,1359600
318,261,224,524587,4888,33025,1356000
319,243,230,524344,4901,33255,1398500
320,247,272,524097,4876,33527,1365500
321,249,232,523848,4893,33759,1365500
322,264,258,523584,4899,34017,1367800
323,247,254,523337,4892,34271,1360000
324,254,245,523083,4901,34516,1476600
325,248,240,522835,4909,34756,1379700
326,274,258,522561,4925,35014,1389000
327,251,252,522310,4924,35266,1361000
328,273,237,522037,4960,35503,1364400
329,299,267,521738,4992,35770,1360900
330,275,235,521463,5032,36005,1378900
331,297,236,521166,5093,36241,1373900
332,279,278,520887,5094,36519,1392000
333,267,277,520620,5084,36796,1388900
334,277,261,520343,5100,37057,1379400
335,284,272,520059,5112,37329,1385500
336,276,247,519783,5141,37576,1386700
337,291,267,519492,5165,37843,1416400
338,297,262,519195,5200,38105,1381300
339,281,267,518914,5214,38372,1401200
340,291,265,518623,5240,38637,1376600
341,279,286,518344,5233,38923,1370000
342,275,275,518069,5233,39198,1387000
343,268,224,517801,5277,39422,1363400
344,290,279,517511,5288,39701,1362200
345,245,250,517266,5283,39951,1386400
346,250,281,517016,5252,40232,1390500
347,277,243,516739,5286,40475,1395700
348,268,270,516471,5284,40745,1372600
349,274,261,516197,5297,41006,1390800
350,281,259,515916,5319,41265,1379600
351,290,279,515626,5330,41544,1375100
352,281,275,515345,5336,41819,1369900
353,276,265,515069,5347,42084,1363000
354,307,286,514762,5368,42370,1379700
355,283,270,514479,5381,42640,1375300
356,308,275,514171,5414,42915,1766500
357,258,252,513913,5420,43167,1484200
358,281,265,513632,5436,43432,1368700
359,321,293,513311,5464,43725,1371200
360,302,257,513009,5509,43982,1366100
361,294,298,512715,5505,44280,1372000
362,284,279,512431,5510,44559,1383300
363,304,275,512127,5539,44834,1372900
364,270,289,511857,5520,45123,1366300
365,305,278,511552,5547,45401,1370200
366,275,276,511277,5546,45677,1399300
367,280,265,510997,5561,45942,1390200
368,327,259,510670,5629,46201,1376200
369,292,270,510378,5651,46471,1379100
370,286,260,510092,5677,46731,1380600
371,294,271,509798,5700,47002,1371600
372,322,303,509476,5719,47305,1381200
373,281,271,509195,5729,47576,1374500
374,299,268,508896,5760,47844,1373200
375,311,305,508585,5766,48149,1394600
376,310,276,508275,5800,48425,1385000
377,308,313,507967,5795,48738,1400200
378,335,274,507632,5856,49012,1386900
379,317,302,507315,5871,49314,1392100
380,291,251,507024,5911,49565,1387900
381,305,290,506719,5926,49855,1391900
382,308,310,506411,5924,50165,1409800
383,313,293,506098,5944,50458,1414300
384,307,282,505791,5969,50740,1410400
385,304,277,505487,5996,51017,1390500
386,323,290,505164,6029,51307,1401400
387,327,292,504837,6064,51599,1387800
388,316,325,504521,6055,51924,1406700
389,304,318,504217,6041,52242,1417700
390,332,302,503885,6071,52544,1391200
391,343,295,503542,6119,52839,1397300
392,318,316,503224,6121,53155,1410000
393,336,303,502888,6154,53458,1402400
394,350,314,502538,6190,53772,1406200
395,335,320,502203,6205,54092,1387700
396,337,303,501866,6239,54395,1399500
397,330,310,501536,6259,54705,1405800
398,320,350,501216,6229,55055,1394300
399,306,323,500910,6212,55378,1603300
400,372,334,500538,6250,55712,1568900
401,331,330,500207,6251,56042,1407400
402,332,329,499875,6254,56371,1415400
403,352,305,499523,6301,56676,1404500
404,357,299,499166,6359,56975,1398600
405,353,329,498813,6383,57304,1429500
406,342,342,498471,6383,57646,1403100
407,327,349,498144,6361,57995,1410300
408,326,321,497818,6366,58316,1402400
409,346,311,497472,6401,58627,1575800
410,336,315,497136,6422,58942,1616600
411,336,258,496800,6500,59200,1402400
412,351,346,496449,6505,59546,1394100
413,340,314,496109,6531,59860,1402000
414,341,307,495768,6565,60167,1441200
415,373,298,495395,6640,60465,1414300
416,382,314,495013,6708,60779,1408200
417,357,342,494656,6723,61121,1418900
418,362,311,494294,6774,61432,1403000
419,324,357,493970,6741,61789,1449200
420,346,324,493624,6763,62113,1429400
421,328,343,493296,6748,62456,1424000
422,346,342,492950,6752,62798,1401700
423,351,313,492599,6790,63111,1421400
424,371,293,492228,6868,63404,1413700
425,346,349,491882,6865,63753,1435200
426,379,371,491503,6873,64124,1434500
427,371,351,491132,6893,64475,1415700
428,370,341,490762,6922,64816,1448300
429,380,343,490382,6959,65159,1414600
430,355,356,490027,6958,65515,1435400
431,373,324,489654,7007,65839,1438500
432,367,317,489287,7057,66156,1428500
433,402,323,488885,7136,66479,1420100
434,372,384,488513,7124,66863,1437800
435,364,390,488149,7098,67253,1438400
436,389,352,487760,7135,67605,1418300
437,382,338,487378,7179,67943,1421300
438,412,391,486966,7200,68334,1444000
439,370,386,486596,7184,68720,1429300
440,425,359,486171,7250,69079,1440000
441,368,357,485803,7261,69436,1742700
442,393,384,485410,7270,69820,1455200
443,374,382,485036,7262,70202,1464200
444,400,367,484636,7295,70569,1434500
445,365,352,484271,7308,70921,1446000
446,392,377,483879,7323,71298,1440700
447,386,395,483493,7314,71693,1435700
448,408,356,483085,7366,72049,1443500
449,384,334,482701,7416,72383,1430600
450,382,385,482319,7413,72768,1430400
451,427,386,481892,7454,73154,1624200
452,391,385,481501,7460,73539,1814200
453,399,338,481102,7521,73877,1456000
454,444,350,480658,7615,74227,1476800
455,397,364,480261,7648,74591,1437900
456,385,380,479876,7653,74971,1441700
457,411,371,479465,7693,75342,1469300
458,385,381,479080,7697,75723,1429900
459,401,392,478679,7706,76115,1440600
460,407,384,478272,7729,76499,1436900
461,416,372,477856,7773,76871,1466800
462,427,363,477429,7837,77234,1808500
463,425,396,477004,7866,77630,1466000
464,414,384,476590,7896,78014,1460500
465,453,386,476137,7963,78400,1457700
466,435,417,475702,7981,78817,1451600
467,412,391,475290,8002,79208,1452100
468,443,397,474847,8048,79605,1482900
469,411,403,474436,8056,80008,1476500
470,404,393,474032,8067,80401,1483500
471,408,416,473624,8059,80817,1508700
472,422,398,473202,8083,81215,1832100
473,458,417,472744,8124,81632,1517100
474,408,388,472336,8144,82020,1483900
475,418,385,471918,8177,82405,1452600
476,434,379,471484,8232,82784,1457000
477,434,408,471050,8258,83192,1488900
478,386,409,470664,8235,83601,1455000
479,433,404,470231,8264,84005,1462800
480,404,395,469827,8273,84400,1495800
481,437,420,469390,8290,84820,1472800
482,413,423,468977,8280,85243,1503500
483,412,399,468565,8293,85642,1471200
484,410,421,468155,8282,86063,1452500
485,410,390,467745,8302,86453,1466500
486,418,420,467327,8300,86873,1451300
487,439,432,466888,8307,87305,1499200
488,449,411,466439,8345,87716,1478400
489,397,421,466042,8321,88137,1449800
490,456,424,465586,8353,88561,1449500
491,458,425,465128,8386,88986,1472900
492,478,426,464650,8438,89412,1473000
493,432,428,464218,8442,89840,1484300
494,434,411,463784,8465,90251,1457800
495,453,419,463331,8499,90670,1486000
496,458,424,462873,8533,91094,1460900
497,467,449,462406,8551,91543,1488700
498,417,444,461989,8524,91987,1459900
499,460,458,461529,8526,92445,1455000
500,433,413,461096,8546,92858,1463100
501,422,435,460674,8533,93293,1474400
502,414,427,460260,8520,93720,1477600
503,469,430,459791,8559,94150,1688100
504,474,412,459317,8621,94562,1687800
505,456,405,458861,8672,94967,1469000
506,421,426,458440,8667,95393,1453700
507,428,413,458012,8682,95806,1490500
508,482,457,457530,8707,96263,1759300
509,438,435,457092,8710,96698,1487400
510,461,462,456631,8709,97160,1474100
511,446,432,456185,8723,97592,1479600
512,489,424,455696,8788,98016,1475700
513,441,424,455255,8805,98440,1495400
514,446,415,454809,8836,98855,1556600
515,436,433,454373,8839,99288,1540300
516,468,471,453905,8836,99759,1553700
517,428,445,453477,8819,100204,1522200
518,424,463,453053,8780,100667,1500500
519,436,451,452617,8765,101118,1487000
520,453,473,452164,8745,101591,1498300
521,394,432,451770,8707,102023,1478500
522,439,466,451331,8680,102489,1479600
523,468,452,450863,8696,102941,1530300
524,426,430,450437,8692,103371,1496400
525,444,402,449993,8734,103773,1472700
526,452,446,449541,8740,104219,1465400
527,457,448,449084,8749,104667,1497300
528,418,413,448666,8754,105080,1476400
529,436,420,448230,8770,105500,1481800
530,428,439,447802,8759,105939,1481000
531,466,451,447336,8774,106390,1470400
532,417,420,446919,8771,106810,1473700
533,482,431,446437,8822,107241,1487600
534,469,427,445968,8864,107668,1535600
535,459,453,445509,8870,108121,1545400
536,501,432,445008,8939,108553,1529000
537,421,446,444587,8914,108999,1555700
538,456,469,444131,8901,109468,1500200
539,452,439,443679,8914,109907,1505000
540,466,483,443213,8897,110390,1504400
541,517,479,442696,8935,110869,1525900
542,508,451,442188,8992,111320,1533600
543,448,455,441740,8985,111775,1510800
544,473,415,441267,9043,112190,1579800
545,500,442,440767,9101,112632,1508200
546,471,464,440296,9108,113096,1528200
547,489,428,439807,9169,113524,1515000
548,467,468,439340,9168,113992,1539500
549,458,463,438882,9163,114455,1509300
550,475,465,438407,9173,114920,1507100
551,460,446,437947,9187,115366,1488700
552,478,511,437469,9154,115877,1496200
553,487,509,436982,9132,116386,1496000
554,487,418,436495,9201,116804,1562000
555,473,459,436022,9215,117263,1536400
556,467,466,435555,9216,117729,1504800
557,483,508,435072,9191,118237,1530700
558,461,431,434611,9221,118668,1494500
559,531,455,434080,9297,119123,1511700
560,469,491,433611,9275,119614,1533300
561,485,452,433126,9308,120066,1529200
562,476,431,432650,9353,120497,1506300
563,450,461,432200,9342,120958,1517700
564,450,492,431750,9300,121450,1531400
565,457,483,431293,9274,121933,1524500
566,504,441,430789,9337,122374,1502800
567,479,435,430310,9381,122809,1495800
568,492,439,429818,9434,123248,1501900
569,468,487,429350,9415,123735,1490000
570,501,495,428849,9421,124230,1508500
571,484,466,428365,9439,124696,1496700
572,494,475,427871,9458,125171,1492700
573,523,493,427348,9488,125664,1506300
574,486,481,426862,9493,126145,1547500
575,497,458,426365,9532,126603,1543100
576,457,491,425908,9498,127094,1504900
577,481,497,425427,9482,127591,1502400
578,494,469,424933,9507,128060,1502400
579,484,483,424449,9508,128543,1493900
580,435,474,424014,9469,129017,1494200
581,499,461,423515,9507,129478,1500000
582,495,471,423020,9531,129949,1517700
583,479,465,422541,9545,130414,1518600
584,450,450,422091,9545,130864,1644900
585,445,493,421646,9497,131357,1710000
586,485,465,421161,9517,131822,1500000
587,475,491,420686,9501,132313,1489700
588,494,507,420192,9488,132820,1496100
589,505,441,419687,9552,133261,1493400
590,490,469,419197,9573,133730,1587600
591,512,464,418685,9621,134194,1815100
592,463,521,418222,9563,134715,1505700
593,504,493,417718,9574,135208,1497200
594,509,472,417209,9611,135680,1749000
595,509,463,416700,9657,136143,1795600
596,521,466,416179,9712,136609,1525600
597,487,479,415692,9720,137088,2016100
598,508,471,415184,9757,137559,1558400
599,528,486,414656,9799,138045,1532000
600,504,495,414152,9808,138540,1547700
601,512,472,413640,9848,139012,1545000
602,524,474,413116,9898,139486,1532800
603,511,520,412605,9889,140006,1542900
604,491,494,412114,9886,140500,1528700
605,513,510,411601,9889,141010,1513900
606,459,457,411142,9891,141467,1501600
607,494,470,410648,9915,141937,1513600
608,469,483,410179,9901,142420,1510000
609,501,502,409678,9900,142922,1504400
610,542,481,409136,9961,143403,1511200
611,513,508,408623,9966,143911,1897100
612,465,489,408158,9942,144400,1794500
613,537,483,407621,9996,144883,1727500
614,487,539,407134,9944,145422,1647100
615,481,485,406653,9940,145907,1629700
616,474,517,406179,9897,146424,1614900
617,503,502,405676,9898,146926,1590600
618,521,485,405155,9934,147411,1608200
619,499,477,404656,9956,147888,1602800
620,543,506,404113,9993,148394,1781000
621,493,500,403620,9986,148894,1617400
622,522,509,403098,9999,149403,1584100
623,473,494,402625,9978,149897,1604400
624,492,479,402133,9991,150376,1576900
625,495,469,401638,10017,150845,1585800
626,495,472,401143,10040,151317,1691300
627,491,469,400652,10062,151786,1583800
628,512,487,400140,10087,152273,1610100
629,504,516,399636,10075,152789,1539300
630,506,554,399130,10027,153343,1649200
631,482,504,398648,10005,153847,1640800
632,475,488,398173,9992,154335,1533400
633,501,497,397672,9996,154832,1537500
634,500,512,397172,9984,155344,1545900
635,501,513,396671,9972,155857,1587000
636,490,512,396181,9950,156369,1562400
637,488,492,395693,9946,156861,1563700
638,474,486,395219,9934,157347,1596500
639,483,480,394736,9937,157827,1588500
640,510,527,394226,9920,158354,1784700
641,473,516,393753,9877,158870,1714200
642,468,470,393285,9875,159340,1699500
643,487,492,392798,9870,159832,1842600
644,469,509,392329,9830,160341,1891400
645,496,485,391833,9841,160826,1699800
646,499,504,391334,9836,161330,1721800
647,464,512,390870,9788,161842,1695500
648,487,440,390383,9835,162282,1858400
649,523,521,389860,9837,162803,1729600
650,523,467,389337,9893,163270,1539300
651,467,497,388870,9863,163767,1517000
652,487,466,388383,9884,164233,1513600
653,472,511,387911,9845,164744,1516200
654,514,461,387397,9898,165205,1505300
655,521,548,386876,9871,165753,1535200
656,517,492,386359,9896,166245,1507200
657,513,505,385846,9904,166750,1520600
658,524,481,385322,9947,167231,1532700
659,480,510,384842,9917,167741,1528900
660,471,498,384371,9890,168239,1526500
661,506,507,383865,9889,168746,1530200
662,491,493,383374,9887,169239,1518700
663,497,521,382877,9863,169760,1517100
664,490,521,382387,9832,170281,1526100
665,529,471,381858,9890,170752,1554100
666,517,504,381341,9903,171256,1540700
667,498,504,380843,9897,171760,1548500
668,492,503,380351,9886,172263,1569000
669,457,457,379894,9886,172720,1563000
670,529,501,379365,9914,173221,1545500
671,482,481,378883,9915,173702,1534100
672,463,498,378420,9880,174200,1527800
673,484,476,377936,9888,174676,1528900
674,497,455,377439,9930,175131,1522500
675,523,506,376916,9947,175637,1527500
676,491,462,376425,9976,176099,1515000
677,475,457,375950,9994,176556,1536000
678,500,530,375450,9964,177086,1612100
679,495,463,374955,9996,177549,1699700
680,480,506,374475,9970,178055,1906400
681,452,511,374023,9911,178566,1942700
682,482,482,373541,9911,179048,1814100
683,480,467,373061,9924,179515,1753100
684,464,457,372597,9931,179972,1917200
685,451,524,372146,9858,180496,1759100
686,448,508,371698,9798,181004,1721300
687,477,541,371221,9734,181545,1699800
688,468,509,370753,9693,182054,1540000
689,455,471,370298,9677,182525,1533400
690,459,520,369839,9616,183045,1557100
691,448,465,369391,9599,183510,1538200
692,445,455,368946,9589,183965,1542300
693,467,483,368479,9573,184448,1524000
694,442,521,368037,9494,184969,1516000
695,455,458,367582,9491,185427,1511100
696,450,464,367132,9477,185891,1536000
697,421,462,366711,9436,186353,1540800
698,423,444,366288,9415,186797,1877700
699,452,461,365836,9406,187258,1760300
700,446,506,365390,9346,187764,1865200
701,461,495,364929,9312,188259,1754200
702,449,492,364480,9269,188751,1719500
703,454,462,364026,9261,189213,1685600
704,437,467,363589,9231,189680,1684200
705,460,469,363129,9222,190149,1671700
706,427,443,362702,9206,190592,1719200
707,435,469,362267,9172,191061,1892600
708,435,450,361832,9157,191511,1504500
709,466,452,361366,9171,191963,1507800
710,428,464,360938,9135,192427,1497500
711,445,435,360493,9145,192862,1531300
712,465,470,360028,9140,193332,1493600
713,496,460,359532,9176,193792,1514300
714,457,446,359075,9187,194238,1550900
715,436,446,358639,9177,194684,1532700
716,450,500,358189,9127,195184,1699300
717,439,445,357750,9121,195629,1689800
718,448,439,357302,9130,196068,1514700
719,476,462,356826,9144,196530,1532300
720,456,453,356370,9147,196983,1510900
721,474,442,355896,9179,197425,1534000
722,441,482,355455,9138,197907,1524000
723,477,436,354978,9179,198343,1513300
724,431,476,354547,9134,198819,1492400
725,440,469,354107,9105,199288,1502400
726,467,435,353640,9137,199723,1557400
727,442,466,353198,9113,200189,1567000
728,454,427,352744,9140,200616,1542100
729,491,446,352253,9185,201062,1511500
730,482,480,351771,9187,201542,1518100
