Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
66,40,20,61448,472,580,144500
67,21,22,61427,471,602,136700
68,28,22,61399,477,624,139400
69,21,26,61378,472,650,134900
70,24,32,61354,464,682,136100
71,28,26,61326,466,708,132300
72,30,17,61296,479,725,134400
73,28,16,61268,491,741,138900
74,41,23,61227,509,764,239300
75,33,26,61194,516,790,142000
76,38,16,61156,538,806,147900
77,42,23,61114,557,829,160400
78,41,27,61073,571,856,138200
79,31,31,61042,571,887,133100
80,29,33,61013,567,920,135500
81,31,28,60982,570,948,145900
82,36,26,60946,580,974,135200
83,24,23,60922,581,997,145800
84,44,32,60878,593,1029,147600
85,42,34,60836,601,1063,145000
86,39,25,60797,615,1088,153800
87,36,36,60761,615,1124,141600
88,24,29,60737,610,1153,170800
89,33,29,60704,614,1182,144300
90,40,29,60664,625,1211,137900
91,40,37,60624,628,1248,138200
92,38,27,60586,639,1275,135100
93,34,30,60552,643,1305,145500
94,41,35,60511,649,1340,140500
95,44,28,60467,665,1368,136200
96,39,25,60428,679,1393,149100
97,46,33,60382,692,1426,136300
98,39,31,60343,700,1457,148500
99,36,34,60307,702,1491,137600
100,44,35,60263,711,1526,145400
101,49,43,60214,717,1569,138700
102,58,40,60156,735,1609,148600
103,51,38,60105,748,1647,147100
104,45,40,60060,753,1687,269000
105,48,39,60012,762,1726,154300
106,52,38,59960,776,1764,158400
107,43,38,59917,781,1802,148300
108,50,39,59867,792,1841,147500
109,48,43,59819,797,1884,150600
110,53,39,59766,811,1923,141700
111,51,29,59715,833,1952,141100
112,48,53,59667,828,2005,145900
113,57,43,59610,842,2048,147000
114,47,39,59563,850,2087,173400
115,44,33,59519,861,2120,142200
116,51,38,59468,874,2158,144100
117,53,43,59415,884,2201,141800
118,47,42,59368,889,2243,142600
119,61,36,59307,914,2279,145900
120,57,40,59250,931,2319,146400
121,58,38,59192,951,2357,142500
122,53,46,59139,958,2403,141600
123,53,46,59086,965,2449,140900
124,51,54,59035,962,2503,143300
125,46,50,58989,958,2553,160500
126,52,54,58937,956,2607,184400
127,59,54,58878,961,2661,171800
128,53,45,58825,969,2706,145300
129,55,59,58770,965,2765,151500
130,45,45,58725,965,2810,148500
131,52,47,58673,970,2857,145800
132,50,61,58623,959,2918,169700
133,53,57,58570,955,2975,154500
134,53,44,58517,964,3019,155400
135,49,37,58468,976,3056,142700
136,53,43,58415,986,3099,158300
137,60,45,58355,1001,3144,157700
138,49,51,58306,999,3195,194800
139,35,55,58271,979,3250,156800
140,53,36,58218,996,3286,159100
141,60,47,58158,1009,3333,161100
142,51,55,58107,1005,3388,156300
143,60,48,58047,1017,3436,148700
144,62,45,57985,1034,3481,159000
145,62,53,57923,1043,3534,143100
146,67,54,57856,1056,3588,226200
147,53,53,57803,1056,3641,160500
148,69,62,57734,1063,3703,163200
149,58,54,57676,1067,3757,149300
150,71,57,57605,1081,3814,147000
151,64,45,57541,1100,3859,149700
152,58,52,57483,1106,3911,176400
153,60,45,57423,1121,3956,155200
154,73,61,57350,1133,4017,187900
155,75,58,57275,1150,4075,178900
156,60,54,57215,1156,4129,176100
157,60,60,57155,1156,4189,155500
158,70,59,57085,1167,4248,165500
159,70,52,57015,1185,4300,151800
160,59,48,56956,1196,4348,162200
161,87,62,56869,1221,4410,241000
162,56,63,56813,1214,4473,160500
163,72,51,56741,1235,4524,201600
164,70,72,56671,1233,4596,159000
165,78,62,56593,1249,4658,164400
166,67,71,56526,1245,4729,166100
167,71,54,56455,1262,4783,165800
168,68,60,56387,1270,4843,157900
169,69,60,56318,1279,4903,175000
170,76,71,56242,1284,4974,159700
171,72,69,56170,1287,5043,156100
172,79,54,56091,1312,5097,151800
173,66,67,56025,1311,5164,200100
174,77,69,55948,1319,5233,286800
175,84,72,55864,1331,5305,172500
176,60,81,55804,1310,5386,163500
177,74,73,55730,1311,5459,158700
178,83,58,55647,1336,5517,165300
179,75,75,55572,1336,5592,154200
180,74,68,55498,1342,5660,160100
181,78,70,55420,1350,5730,160800
182,67,64,55353,1353,5794,153400
183,61,87,55292,1327,5881,184500
184,59,69,55233,1317,5950,158500
185,80,74,55153,1323,6024,185100
186,78,60,55075,1341,6084,162600
187,82,77,54993,1346,6161,166800
188,64,80,54929,1330,6241,185700
189,83,71,54846,1342,6312,179700
190,82,51,54764,1373,6363,184300
191,66,72,54698,1367,6435,271900
192,88,63,54610,1392,6498,170300
193,79,91,54531,1380,6589,174600
194,67,63,54464,1384,6652,165300
195,76,69,54388,1391,6721,152700
196,81,73,54307,1399,6794,158200
197,91,63,54216,1427,6857,170100
198,67,84,54149,1410,6941,190700
199,93,63,54056,1440,7004,160700
200,91,82,53965,1449,7086,175100
201,91,73,53874,1467,7159,161900
202,83,69,53791,1481,7228,150600
203,87,72,53704,1496,7300,162900
204,69,81,53635,1484,7381,180500
205,91,76,53544,1499,7457,170900
206,87,59,53457,1527,7516,151200
207,98,80,53359,1545,7596,183800
208,95,76,53264,1564,7672,315700
209,80,83,53184,1561,7755,183700
210,85,90,53099,1556,7845,193700
211,84,75,53015,1565,7920,176100
212,92,78,52923,1579,7998,175300
213,73,80,52850,1572,8078,178600
214,106,107,52744,1571,8185,210000
215,93,89,52651,1575,8274,201700
216,93,78,52558,1590,8352,233600
217,85,89,52473,1586,8441,276500
218,75,98,52398,1563,8539,222400
219,82,82,52316,1563,8621,192200
220,101,77,52215,1587,8698,192300
221,88,76,52127,1599,8774,177400
222,84,81,52043,1602,8855,175000
223,72,91,51971,1583,8946,162300
224,95,89,51876,1589,9035,195800
225,75,79,51801,1585,9114,171700
226,90,75,51711,1600,9189,166500
227,94,79,51617,1615,9268,171900
228,94,89,51523,1620,9357,165800
229,90,85,51433,1625,9442,169100
230,105,67,51328,1663,9509,193400
231,97,77,51231,1683,9586,185500
232,94,92,51137,1685,9678,191700
233,95,101,51042,1679,9779,205500
234,99,78,50943,1700,9857,180900
235,105,84,50838,1721,9941,183800
236,110,104,50728,1727,10045,190000
237,104,102,50624,1729,10147,185400
238,99,82,50525,1746,10229,172400
239,106,80,50419,1772,10309,186700
240,103,86,50316,1789,10395,193500
241,100,79,50216,1810,10474,223300
242,96,98,50120,1808,10572,191500
243,87,96,50033,1799,10668,184400
244,97,103,49936,1793,10771,226000
245,103,104,49833,1792,10875,207100
246,69,82,49764,1779,10957,195700
247,88,80,49676,1787,11037,194800
248,107,88,49569,1806,11125,196200
249,100,70,49469,1836,11195,184200
250,99,93,49370,1842,11288,187100
251,99,77,49271,1864,11365,187100
252,89,87,49182,1866,11452,187700
253,116,90,49066,1892,11542,178200
254,94,97,48972,1889,11639,211000
255,98,97,48874,1890,11736,193000
256,109,105,48765,1894,11841,200600
257,102,89,48663,1907,11930,200100
258,107,108,48556,1906,12038,177500
259,98,96,48458,1908,12134,192600
260,96,112,48362,1892,12246,193100
261,95,86,48267,1901,12332,176400
262,91,92,48176,1900,12424,296700
263,101,95,48075,1906,12519,174100
264,107,103,47968,1910,12622,203900
265,110,104,47858,1916,12726,184300
266,102,80,47756,1938,12806,179300
267,95,97,47661,1936,12903,184300
268,96,92,47565,1940,12995,227400
269,86,98,47479,1928,13093,171300
270,94,91,47385,1931,13184,163100
271,114,94,47271,1951,13278,165200
272,114,111,47157,1954,13389,176600
273,94,96,47063,1952,13485,160300
274,101,88,46962,1965,13573,177600
275,108,98,46854,1975,13671,164600
276,107,111,46747,1971,13782,176500
277,108,104,46639,1975,13886,185600
278,102,85,46537,1992,13971,169200
279,120,103,46417,2009,14074,176100
280,93,88,46324,2014,14162,161400
281,104,113,46220,2005,14275,172200
282,115,94,46105,2026,14369,175100
283,108,104,45997,2030,14473,161000
284,141,93,45856,2078,14566,174200
285,99,111,45757,2066,14677,173600
286,114,111,45643,2069,14788,180200
287,128,101,45515,2096,14889,198700
288,114,121,45401,2089,15010,195000
289,132,107,45269,2114,15117,196600
290,123,108,45146,2129,15225,205800
291,117,118,45029,2128,15343,221000
292,123,100,44906,2151,15443,194200
293,121,93,44785,2179,15536,214200
294,106,120,44679,2165,15656,297000
295,129,114,44550,2180,15770,191100
296,100,121,44450,2159,15891,185700
297,102,110,44348,2151,16001,177700
298,122,102,44226,2171,16103,196400
299,93,85,44133,2179,16188,165000
300,124,105,44009,2198,16293,180400
301,113,120,43896,2191,16413,186500
302,120,110,43776,2201,16523,175300
303,113,106,43663,2208,16629,176200
304,105,115,43558,2198,16744,184800
305,97,112,43461,2183,16856,181100
306,95,107,43366,2171,16963,171300
307,120,97,43246,2194,17060,179300
308,113,103,43133,2204,17163,170100
309,131,124,43002,2211,17287,196600
310,120,106,42882,2225,17393,181800
311,108,106,42774,2227,17499,168100
312,125,111,42649,2241,17610,177900
313,133,119,42516,2255,17729,220000
314,112,122,42404,2245,17851,194700
315,114,129,42290,2230,17980,240900
316,122,106,42168,2246,18086,197600
317,130,110,42038,2266,18196,192700
318,115,105,41923,2276,18301,178900
319,136,127,41787,2285,18428,194100
320,94,115,41693,2264,18543,175000
321,111,101,41582,2274,18644,178300
322,106,118,41476,2262,18762,175800
323,126,106,41350,2282,18868,210900
324,117,109,41233,2290,18977,169700
325,97,103,41136,2284,19080,163200
326,101,121,41035,2264,19201,175000
327,120,111,40915,2273,19312,175000
328,99,89,40816,2283,19401,174600
329,91,106,40725,2268,19507,161200
330,111,109,40614,2270,19616,181900
331,112,114,40502,2268,19730,174400
332,102,115,40400,2255,19845,165800
333,84,106,40316,2233,19951,164200
334,113,109,40203,2237,20060,184000
335,98,106,40105,2229,20166,182000
336,114,126,39991,2217,20292,189700
337,130,109,39861,2238,20401,189600
338,103,103,39758,2238,20504,177100
339,120,98,39638,2260,20602,222700
340,104,106,39534,2258,20708,189700
341,106,102,39428,2262,20810,196900
342,105,106,39323,2261,20916,172300
343,98,102,39225,2257,21018,188600
344,115,103,39110,2269,21121,172700
345,116,124,38994,2261,21245,184600
346,87,125,38907,2223,21370,183800
347,85,116,38822,2192,21486,170200
348,88,110,38734,2170,21596,161700
349,92,106,38642,2156,21702,166100
350,94,125,38548,2125,21827,177800
351,92,87,38456,2130,21914,158400
352,106,104,38350,2132,22018,168800
353,93,102,38257,2123,22120,172700
354,101,111,38156,2113,22231,179400
355,84,95,38072,2102,22326,176400
356,103,125,37969,2080,22451,178400
357,92,104,37877,2068,22555,169500
358,91,112,37786,2047,22667,167700
359,90,102,37696,2035,22769,163700
360,87,117,37609,2005,22886,176400
361,96,97,37513,2004,22983,173300
362,88,114,37425,1978,23097,160100
363,92,133,37333,1937,23230,169800
364,75,95,37258,1917,23325,165800
365,80,98,37178,1899,23423,180800
366,83,106,37095,1876,23529,171500
367,66,86,37029,1856,23615,172800
368,82,99,36947,1839,23714,216600
369,95,98,36852,1836,23812,229000
370,76,86,36776,1826,23898,178800
371,90,96,36686,1820,23994,181900
372,77,82,36609,1815,24076,173300
373,88,84,36521,1819,24160,167400
374,79,78,36442,1820,24238,158700
375,89,106,36353,1803,24344,180500
376,75,85,36278,1793,24429,160200
377,82,92,36196,1783,24521,177200
378,86,91,36110,1778,24612,161000
379,86,80,36024,1784,24692,154900
380,95,83,35929,1796,24775,163900
381,73,87,35856,1782,24862,160200
382,93,93,35763,1782,24955,159300
383,84,87,35679,1779,25042,160600
384,74,94,35605,1759,25136,163100
385,81,81,35524,1759,25217,155600
386,86,95,35438,1750,25312,157200
387,91,77,35347,1764,25389,169900
388,74,85,35273,1753,25474,155600
389,95,97,35178,1751,25571,157500
390,88,75,35090,1764,25646,164800
391,84,75,35006,1773,25721,165500
392,99,97,34907,1775,25818,162400
393,94,82,34813,1787,25900,165300
394,96,84,34717,1799,25984,203600
395,93,85,34624,1807,26069,176900
396,90,97,34534,1800,26166,189800
397,97,97,34437,1800,26263,246100
398,83,89,34354,1794,26352,173300
399,92,101,34262,1785,26453,167800
400,70,106,34192,1749,26559,172700
401,74,102,34118,1721,26661,170700
402,85,99,34033,1707,26760,162200
403,77,69,33956,1715,26829,163400
404,88,75,33868,1728,26904,157000
405,84,101,33784,1711,27005,163000
406,85,75,33699,1721,27080,154300
407,78,100,33621,1699,27180,174800
408,71,88,33550,1682,27268,157700
409,91,89,33459,1684,27357,154500
410,74,77,33385,1681,27434,165700
411,92,76,33293,1697,27510,153200
412,65,89,33228,1673,27599,163000
413,81,83,33147,1671,27682,159600
414,92,63,33055,1700,27745,166600
415,94,82,32961,1712,27827,166200
416,78,92,32883,1698,27919,170200
417,101,77,32782,1722,27996,168400
418,94,86,32688,1730,28082,155500
419,91,87,32597,1734,28169,182500
420,83,77,32514,1740,28246,153600
421,83,84,32431,1739,28330,161000
422,83,74,32348,1748,28404,161800
423,82,100,32266,1730,28504,263000
424,78,82,32188,1726,28586,182600
425,77,83,32111,1720,28669,168200
426,80,76,32031,1724,28745,184900
427,82,108,31949,1698,28853,194000
428,77,103,31872,1672,28956,174200
429,78,71,31794,1679,29027,171600
430,75,75,31719,1679,29102,159400
431,64,85,31655,1658,29187,164700
432,81,85,31574,1654,29272,158700
433,76,80,31498,1650,29352,160400
434,62,72,31436,1640,29424,144000
435,72,75,31364,1637,29499,157400
436,95,82,31269,1650,29581,161800
437,88,79,31181,1659,29660,162400
438,82,79,31099,1662,29739,153900
439,84,100,31015,1646,29839,170100
440,80,86,30935,1640,29925,162800
441,70,91,30865,1619,30016,170900
442,87,79,30778,1627,30095,153500
443,76,70,30702,1633,30165,149500
444,76,101,30626,1608,30266,187300
445,64,79,30562,1593,30345,169700
446,71,75,30491,1589,30420,154500
447,61,84,30430,1566,30504,164100
448,62,89,30368,1539,30593,160000
449,60,69,30308,1530,30662,156700
450,70,78,30238,1522,30740,164800
451,72,87,30166,1507,30827,158700
452,68,75,30098,1500,30902,165500
453,71,78,30027,1493,30980,167500
454,82,83,29945,1492,31063,182700
455,62,81,29883,1473,31144,172700
456,76,64,29807,1485,31208,167500
457,70,73,29737,1482,31281,164300
458,69,73,29668,1478,31354,153800
459,51,71,29617,1458,31425,150400
460,74,78,29543,1454,31503,152600
461,72,70,29471,1456,31573,156400
462,79,79,29392,1456,31652,155100
463,53,72,29339,1437,31724,147400
464,82,59,29257,1460,31783,148300
465,77,82,29180,1455,31865,154900
466,63,64,29117,1454,31929,151500
467,85,78,29032,1461,32007,156300
468,71,91,28961,1441,32098,162900
469,56,60,28905,1437,32158,157600
470,70,64,28835,1443,32222,152600
471,68,70,28767,1441,32292,156400
472,66,65,28701,1442,32357,148600
473,75,69,28626,1448,32426,158500
474,62,76,28564,1434,32502,152100
475,53,62,28511,1425,32564,155300
476,59,72,28452,1412,32636,158500
477,70,58,28382,1424,32694,156500
478,74,63,28308,1435,32757,150200
479,64,84,28244,1415,32841,150500
480,74,79,28170,1410,32920,162000
481,60,69,28110,1401,32989,149500
482,78,60,28032,1419,33049,151500
483,67,76,27965,1410,33125,156000
484,63,68,27902,1405,33193,173800
485,77,69,27825,1413,33262,179600
486,75,68,27750,1420,33330,162700
487,57,65,27693,1412,33395,158500
488,63,74,27630,1401,33469,171000
489,57,77,27573,1381,33546,151000
490,72,73,27501,1380,33619,156600
491,64,74,27437,1370,33693,150000
492,79,81,27358,1368,33774,149600
493,65,60,27293,1373,33834,146000
494,66,69,27227,1370,33903,145200
495,82,79,27145,1373,33982,164700
496,55,69,27090,1359,34051,151300
497,55,78,27035,1336,34129,149700
498,68,72,26967,1332,34201,150100
499,87,69,26880,1350,34270,152300
500,67,62,26813,1355,34332,145800
501,67,82,26746,1340,34414,152100
502,68,74,26678,1334,34488,162000
503,76,70,26602,1340,34558,155300
504,68,65,26534,1343,34623,153100
505,67,71,26467,1339,34694,157200
506,70,62,26397,1347,34756,149500
507,66,60,26331,1353,34816,147100
508,59,73,26272,1339,34889,149800
509,82,67,26190,1354,34956,153200
510,72,62,26118,1364,35018,150000
511,61,69,26057,1356,35087,147800
512,58,69,25999,1345,35156,148500
513,67,67,25932,1345,35223,154400
514,67,61,25865,1351,35284,159900
515,59,58,25806,1352,35342,166000
516,73,63,25733,1362,35405,203200
517,60,63,25673,1359,35468,167000
518,75,58,25598,1376,35526,161700
519,79,78,25519,1377,35604,164700
520,63,82,25456,1358,35686,163600
521,76,60,25380,1374,35746,153500
522,53,57,25327,1370,35803,152800
523,66,66,25261,1370,35869,162600
524,76,56,25185,1390,35925,150100
525,56,66,25129,1380,35991,151000
526,61,72,25068,1369,36063,151100
527,65,70,25003,1364,36133,153200
528,64,63,24939,1365,36196,153300
529,64,77,24875,1352,36273,146200
530,70,76,24805,1346,36349,161900
531,61,63,24744,1344,36412,148900
532,58,66,24686,1336,36478,139800
533,52,70,24634,1318,36548,145800
534,61,75,24573,1304,36623,152200
535,50,67,24523,1287,36690,174100
536,55,60,24468,1282,36750,151800
537,57,85,24411,1254,36835,150600
538,64,56,24347,1262,36891,152100
539,62,67,24285,1257,36958,152300
540,60,68,24225,1249,37026,145300
541,55,51,24170,1253,37077,141000
542,56,64,24114,1245,37141,142700
543,61,69,24053,1237,37210,141100
544,67,57,23986,1247,37267,150300
545,62,70,23924,1239,37337,149800
546,67,68,23857,1238,37405,177600
547,54,60,23803,1232,37465,170500
548,59,64,23744,1227,37529,180300
549,68,68,23676,1227,37597,172900
550,47,55,23629,1219,37652,183100
551,53,60,23576,1212,37712,153000
552,58,45,23518,1225,37757,152300
553,53,54,23465,1224,37811,141500
554,60,61,23405,1223,37872,146600
555,48,61,23357,1210,37933,144200
556,57,50,23300,1217,37983,165600
557,44,51,23256,1210,38034,144400
558,69,65,23187,1214,38099,261600
559,53,68,23134,1199,38167,143100
560,46,64,23088,1181,38231,143000
561,42,57,23046,1166,38288,136400
562,52,72,22994,1146,38360,140800
563,56,53,22938,1149,38413,142000
564,51,53,22887,1147,38466,172000
565,60,51,22827,1156,38517,140000
566,59,57,22768,1158,38574,147500
567,58,68,22710,1148,38642,151300
568,55,48,22655,1155,38690,139600
569,53,48,22602,1160,38738,141100
570,53,68,22549,1145,38806,136400
571,64,54,22485,1155,38860,150500
572,76,56,22409,1175,38916,145900
573,49,57,22360,1167,38973,153000
574,67,51,22293,1183,39024,138300
575,49,59,22244,1173,39083,144600
576,61,48,22183,1186,39131,142200
577,55,54,22128,1187,39185,141500
578,50,53,22078,1184,39238,309300
579,50,66,22028,1168,39304,154500
580,50,52,21978,1166,39356,189800
581,67,61,21911,1172,39417,187700
582,45,55,21866,1162,39472,160600
583,65,60,21801,1167,39532,154300
584,44,64,21757,1147,39596,145000
585,50,57,21707,1140,39653,154300
586,52,58,21655,1134,39711,147800
587,50,54,21605,1130,39765,147400
588,62,63,21543,1129,39828,145400
589,54,55,21489,1128,39883,157300
590,54,66,21435,1116,39949,152100
591,61,50,21374,1127,39999,147400
592,58,49,21316,1136,40048,143900
593,46,60,21270,1122,40108,173100
594,54,52,21216,1124,40160,144300
595,51,66,21165,1109,40226,145100
596,66,63,21099,1112,40289,153000
597,67,59,21032,1120,40348,147400
598,57,62,20975,1115,40410,139100
599,41,63,20934,1093,40473,145300
600,59,50,20875,1102,40523,146300
601,62,58,20813,1106,40581,146600
602,67,62,20746,1111,40643,143600
603,56,65,20690,1102,40708,152900
604,51,42,20639,1111,40750,138300
605,63,59,20576,1115,40809,144300
606,50,61,20526,1104,40870,142100
607,38,53,20488,1089,40923,140800
608,41,63,20447,1067,40986,141300
609,47,60,20400,1054,41046,147200
610,45,60,20355,1039,41106,146100
611,54,54,20301,1039,41160,173200
612,50,64,20251,1025,41224,155400
613,52,65,20199,1012,41289,183800
614,57,60,20142,1009,41349,187600
615,43,53,20099,999,41402,152300
616,51,49,20048,1001,41451,146500
617,41,38,20007,1004,41489,181500
618,42,47,19965,999,41536,142300
619,51,59,19914,991,41595,146100
620,48,60,19866,979,41655,145300
621,51,42,19815,988,41697,144400
622,45,42,19770,991,41739,138300
623,53,56,19717,988,41795,146900
624,53,47,19664,994,41842,142700
625,49,44,19615,999,41886,139100
626,44,42,19571,1001,41928,132900
627,59,48,19512,1012,41976,167200
628,63,56,19449,1019,42032,145600
629,54,60,19395,1013,42092,145900
630,43,52,19352,1004,42144,137100
631,54,47,19298,1011,42191,150600
632,46,43,19252,1014,42234,142800
633,57,65,19195,1006,42299,151400
634,52,52,19143,1006,42351,140300
635,54,63,19089,997,42414,142100
636,48,41,19041,1004,42455,141700
637,65,57,18976,1012,42512,145600
638,59,40,18917,1031,42552,145900
639,50,44,18867,1037,42596,137700
640,65,40,18802,1062,42636,148400
641,44,51,18758,1055,42687,147100
642,63,72,18695,1046,42759,150000
643,58,66,18637,1038,42825,145100
644,50,53,18587,1035,42878,146300
645,56,63,18531,1028,42941,298400
646,61,47,18470,1042,42988,155100
647,55,52,18415,1045,43040,147200
648,59,51,18356,1053,43091,145200
649,63,51,18293,1065,43142,186200
650,67,50,18226,1082,43192,154900
651,59,52,18167,1089,43244,165400
652,55,47,18112,1097,43291,162200
653,53,62,18059,1088,43353,157700
654,55,61,18004,1082,43414,142700
655,64,51,17940,1095,43465,144900
656,60,55,17880,1100,43520,146000
657,59,56,17821,1103,43576,143200
658,54,52,17767,1105,43628,136600
659,51,67,17716,1089,43695,144300
660,50,64,17666,1075,43759,140200
661,48,52,17618,1071,43811,133500
662,52,54,17566,1069,43865,142200
663,65,50,17501,1084,43915,146900
664,65,62,17436,1087,43977,146100
665,61,61,17375,1087,44038,151200
666,67,57,17308,1097,44095,145500
667,65,53,17243,1109,44148,145600
668,57,58,17186,1108,44206,145800
669,64,50,17122,1122,44256,146700
670,58,52,17064,1128,44308,138300
671,51,60,17013,1119,44368,144000
672,62,56,16951,1125,44424,149600
673,62,54,16889,1133,44478,141100
674,61,55,16828,1139,44533,150800
675,49,62,16779,1126,44595,145600
676,53,60,16726,1119,44655,141300
677,47,74,16679,1092,44729,139600
678,56,67,16623,1081,44796,161700
679,55,62,16568,1074,44858,328900
680,51,49,16517,1076,44907,154300
681,65,54,16452,1087,44961,156600
682,57,63,16395,1081,45024,160600
683,58,48,16337,1091,45072,169200
684,43,49,16294,1085,45121,144500
685,45,55,16249,1075,45176,151500
686,50,71,16199,1054,45247,145500
687,46,57,16153,1043,45304,145300
688,47,64,16106,1026,45368,146200
689,56,46,16050,1036,45414,140600
690,47,57,16003,1026,45471,139800
691,52,60,15951,1018,45531,140500
692,53,46,15898,1025,45577,143200
693,52,50,15846,1027,45627,140500
694,48,53,15798,1022,45680,143800
695,61,40,15737,1043,45720,144600
696,56,55,15681,1044,45775,141000
697,56,59,15625,1041,45834,140500
698,51,46,15574,1046,45880,135400
699,39,50,15535,1035,45930,145900
700,54,42,15481,1047,45972,135100
701,62,55,15419,1054,46027,145600
702,50,55,15369,1049,46082,153800
703,52,60,15317,1041,46142,149300
704,62,60,15255,1043,46202,155000
705,52,64,15203,1031,46266,149600
706,56,46,15147,1041,46312,151600
707,52,43,15095,1050,46355,156900
708,51,61,15044,1040,46416,144700
709,69,43,14975,1066,46459,138000
710,64,59,14911,1071,46518,138500
711,59,51,14852,1079,46569,138100
712,60,58,14792,1081,46627,143700
713,60,58,14732,1083,46685,146400
714,55,61,14677,1077,46746,211700
715,50,50,14627,1077,46796,167500
716,55,49,14572,1083,46845,159600
717,64,43,14508,1104,46888,150500
718,71,55,14437,1120,46943,218200
719,56,54,14381,1122,46997,281800
720,62,50,14319,1134,47047,165400
721,63,50,14256,1147,47097,149900
722,66,54,14190,1159,47151,179900
723,56,61,14134,1154,47212,187000
724,66,62,14068,1158,47274,158900
725,58,59,14010,1157,47333,147400
726,52,57,13958,1152,47390,144800
727,59,55,13899,1156,47445,153500
728,55,60,13844,1151,47505,149800
729,63,55,13781,1159,47560,144100
730,56,53,13725,1162,47613,145200
731,46,55,13679,1153,47668,147600
732,52,59,13627,1146,47727,148400
733,56,56,13571,1146,47783,145800
734,60,53,13511,1153,47836,149700
735,59,57,13452,1155,47893,151300
736,54,56,13398,1153,47949,149200
737,64,60,13334,1157,48009,151400
738,50,62,13284,1145,48071,153200
739,59,59,13225,1145,48130,153800
740,53,63,13172,1135,48193,146500
741,63,52,13109,1146,48245,149900
742,51,75,13058,1122,48320,147300
743,54,63,13004,1113,48383,143400
744,53,43,12951,1123,48426,169600
745,50,55,12901,1118,48481,145900
746,44,62,12857,1100,48543,176200
747,47,61,12810,1086,48604,160600
748,54,57,12756,1083,48661,169600
749,38,42,12718,1079,48703,158100
750,43,53,12675,1069,48756,170300
751,47,61,12628,1055,48817,149300
752,51,56,12577,1050,48873,154600
753,43,54,12534,1039,48927,193000
754,61,60,12473,1040,48987,149900
755,41,60,12432,1021,49047,217800
756,51,49,12381,1023,49096,143400
757,45,60,12336,1008,49156,148000
758,61,50,12275,1019,49206,142900
759,61,56,12214,1024,49262,145900
760,42,55,12172,1011,49317,150500
761,49,55,12123,1005,49372,144900
762,48,46,12075,1007,49418,141400
763,57,46,12018,1018,49464,144600
764,61,42,11957,1037,49506,150600
765,49,42,11908,1044,49548,142700
766,68,45,11840,1067,49593,145500
767,62,45,11778,1084,49638,141700
768,59,53,11719,1090,49691,147100
769,47,44,11672,1093,49735,149400
770,60,60,11612,1093,49795,144500
771,65,64,11547,1094,49859,140300
772,55,58,11492,1091,49917,142700
773,48,50,11444,1089,49967,143200
774,54,69,11390,1074,50036,141600
775,59,58,11331,1075,50094,162800
776,54,70,11277,1059,50164,146600
777,60,54,11217,1065,50218,154600
778,62,51,11155,1076,50269,147000
779,52,47,11103,1081,50316,143800
780,66,70,11037,1077,50386,149600
781,53,43,10984,1087,50429,173400
782,60,56,10924,1091,50485,160200
783,67,55,10857,1103,50540,166300
