Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
382,200,197,957600,3907,38493,1897900
383,207,187,957393,3927,38680,1983500
384,184,192,957209,3919,38872,1789600
385,218,217,956991,3920,39089,1784100
386,199,190,956792,3929,39279,1823000
387,238,215,956554,3952,39494,1778900
388,219,200,956335,3971,39694,1737300
389,214,197,956121,3988,39891,1786500
390,213,190,955908,4011,40081,1871200
391,216,205,955692,4022,40286,1708600
392,230,216,955462,4036,40502,1828400
393,205,184,955257,4057,40686,2962500
394,222,209,955035,4070,40895,2053700
395,217,210,954818,4077,41105,3385500
396,231,224,954587,4084,41329,4421900
397,224,201,954363,4107,41530,2000100
398,216,235,954147,4088,41765,1940100
399,200,209,953947,4079,41974,1882800
400,205,216,953742,4068,42190,1928000
401,223,199,953519,4092,42389,1920500
402,204,198,953315,4098,42587,1965100
403,215,196,953100,4117,42783,1977400
404,207,213,952893,4111,42996,1884300
405,221,219,952672,4113,43215,1891500
406,187,193,952485,4107,43408,1763900
407,211,217,952274,4101,43625,1743300
408,216,216,952058,4101,43841,1711600
409,210,207,951848,4104,44048,1734500
410,186,196,951662,4094,44244,1828000
411,206,192,951456,4108,44436,1758300
412,212,198,951244,4122,44634,1693800
413,197,206,951047,4113,44840,1706700
414,240,194,950807,4159,45034,1695200
415,201,193,950606,4167,45227,1643900
416,225,202,950381,4190,45429,1678100
417,206,204,950175,4192,45633,1783100
418,192,199,949983,4185,45832,2028800
419,208,227,949775,4166,46059,1776300
420,217,212,949558,4171,46271,1734600
421,214,204,949344,4181,46475,1798700
422,211,207,949133,4185,46682,1799600
423,212,187,948921,4210,46869,1802200
424,225,226,948696,4209,47095,1963700
425,212,191,948484,4230,47286,1825300
426,235,197,948249,4268,47483,1684700
427,213,228,948036,4253,47711,1901100
428,226,215,947810,4264,47926,1798300
429,213,216,947597,4261,48142,1642300
430,207,200,947390,4268,48342,1734900
431,221,194,947169,4295,48536,1774800
432,207,205,946962,4297,48741,1780200
433,247,230,946715,4314,48971,2017300
434,243,230,946472,4327,49201,1673100
435,233,192,946239,4368,49393,1805700
436,222,214,946017,4376,49607,1781300
437,224,234,945793,4366,49841,1785600
438,230,197,945563,4399,50038,1982100
439,226,212,945337,4413,50250,1782900
440,226,207,945111,4432,50457,1672400
441,192,231,944919,4393,50688,1728600
442,224,256,944695,4361,50944,1787600
443,212,224,944483,4349,51168,1704000
444,220,224,944263,4345,51392,1763400
445,198,197,944065,4346,51589,1793300
446,194,206,943871,4334,51795,1798600
447,201,226,943670,4309,52021,1784600
448,218,210,943452,4317,52231,1701100
449,230,230,943222,4317,52461,1862900
450,212,210,943010,4319,52671,1853300
451,203,214,942807,4308,52885,1924200
452,233,193,942574,4348,53078,1766300
453,201,176,942373,4373,53254,1789000
454,209,211,942164,4371,53465,1753300
455,205,233,941959,4343,53698,1793400
456,238,236,941721,4345,53934,2039600
457,205,217,941516,4333,54151,1959300
458,200,224,941316,4309,54375,1767400
459,178,220,941138,4267,54595,1758700
460,197,195,940941,4269,54790,1710400
461,209,240,940732,4238,55030,1741500
462,207,218,940525,4227,55248,1805500
463,189,210,940336,4206,55458,1817100
464,199,217,940137,4188,55675,1913900
465,199,199,939938,4188,55874,1908700
466,211,193,939727,4206,56067,1809200
467,193,219,939534,4180,56286,1797000
468,230,200,939304,4210,56486,1656300
469,236,209,939068,4237,56695,1711700
470,208,200,938860,4245,56895,1664600
471,212,216,938648,4241,57111,1642200
472,234,189,938414,4286,57300,1874900
473,194,216,938220,4264,57516,1731700
474,221,231,937999,4254,57747,1780500
475,220,215,937779,4259,57962,1868900
476,243,189,937536,4313,58151,1820100
477,204,224,937332,4293,58375,1811200
478,206,209,937126,4290,58584,1824800
479,218,235,936908,4273,58819,1714500
480,207,214,936701,4266,59033,1776400
481,216,227,936485,4255,59260,1918100
482,214,200,936271,4269,59460,1728300
483,195,216,936076,4248,59676,1811200
484,210,194,935866,4264,59870,1919700
485,211,222,935655,4253,60092,2037900
486,189,206,935466,4236,60298,1849500
487,225,229,935241,4232,60527,1696700
488,219,221,935022,4230,60748,1963500
489,208,203,934814,4235,60951,1721000
490,224,221,934590,4238,61172,1844400
491,227,231,934363,4234,61403,1887500
492,232,215,934131,4251,61618,1912700
493,213,196,933918,4268,61814,1787600
494,196,204,933722,4260,62018,1771800
495,224,217,933498,4267,62235,1823600
496,204,217,933294,4254,62452,1865300
497,239,216,933055,4277,62668,1963400
498,216,206,932839,4287,62874,1762900
499,238,236,932601,4289,63110,1792200
500,194,232,932407,4251,63342,1771100
501,262,188,932145,4325,63530,1737900
502,246,240,931899,4331,63770,1893800
503,243,219,931656,4355,63989,1748700
504,286,203,931370,4438,64192,1694000
505,240,232,931130,4446,64424,1656800
506,258,233,930872,4471,64657,1956600
507,265,228,930607,4508,64885,1711000
508,257,205,930350,4560,65090,1727400
509,260,209,930090,4611,65299,1786100
510,283,217,929807,4677,65516,2088400
511,261,248,929546,4690,65764,1711900
512,268,220,929278,4738,65984,1864100
513,236,241,929042,4733,66225,1924700
514,266,238,928776,4761,66463,1754600
515,249,235,928527,4775,66698,1696600
516,236,215,928291,4796,66913,1854200
517,276,227,928015,4845,67140,1814500
518,237,241,927778,4841,67381,1874800
519,257,237,927521,4861,67618,1989500
520,251,221,927270,4891,67839,1931800
521,246,280,927024,4857,68119,1710900
522,276,246,926748,4887,68365,1699600
523,248,236,926500,4899,68601,1752500
524,251,237,926249,4913,68838,1768200
525,270,255,925979,4928,69093,1802600
526,247,216,925732,4959,69309,1844500
527,228,254,925504,4933,69563,1697000
528,255,252,925249,4936,69815,1862400
529,257,239,924992,4954,70054,1715600
530,271,244,924721,4981,70298,1803600
531,252,240,924469,4993,70538,1774400
532,239,252,924230,4980,70790,1728800
533,245,242,923985,4983,71032,1693500
534,236,262,923749,4957,71294,1727300
535,248,255,923501,4950,71549,1692500
536,275,276,923226,4949,71825,1680400
537,230,262,922996,4917,72087,1777700
538,249,266,922747,4900,72353,1852100
539,258,240,922489,4918,72593,1768900
540,234,269,922255,4883,72862,1812300
541,253,259,922002,4877,73121,1982200
542,247,235,921755,4889,73356,1851600
543,255,254,921500,4890,73610,1811100
544,240,251,921260,4879,73861,1700500
545,245,235,921015,4889,74096,1792100
546,259,263,920756,4885,74359,1790500
547,262,242,920494,4905,74601,1746400
548,224,263,920270,4866,74864,1876600
549,253,226,920017,4893,75090,1701600
550,239,236,919778,4896,75326,1762600
551,251,243,919527,4904,75569,1714800
552,263,242,919264,4925,75811,1684300
553,248,227,919016,4946,76038,1694100
554,269,264,918747,4951,76302,1810600
555,248,251,918499,4948,76553,1823600
556,247,223,918252,4972,76776,1677700
557,260,251,917992,4981,77027,1783800
558,279,242,917713,5018,77269,1779900
559,246,235,917467,5029,77504,1875000
560,249,250,917218,5028,77754,1827400
561,276,227,916942,5077,77981,1784400
562,231,242,916711,5066,78223,3465900
563,271,259,916440,5078,78482,2252200
564,256,266,916184,5068,78748,2317200
565,265,264,915919,5069,79012,5949200
566,265,258,915654,5076,79270,2245400
567,248,278,915406,5046,79548,1982300
568,274,270,915132,5050,79818,2012200
569,250,257,914882,5043,80075,1977200
570,257,232,914625,5068,80307,1936600
571,249,266,914376,5051,80573,1955600
572,245,268,914131,5028,80841,1890200
573,251,231,913880,5048,81072,1923500
574,284,250,913596,5082,81322,1960700
575,264,266,913332,5080,81588,1889700
576,230,264,913102,5046,81852,1897000
577,249,233,912853,5062,82085,1799800
578,252,240,912601,5074,82325,1813600
579,243,239,912358,5078,82564,1904900
580,259,243,912099,5094,82807,2096000
581,288,269,911811,5113,83076,2042600
582,256,247,911555,5122,83323,1817500
583,239,245,911316,5116,83568,1795000
584,257,264,911059,5109,83832,1823500
585,218,268,910841,5059,84100,1821300
586,277,260,910564,5076,84360,1868400
587,291,260,910273,5107,84620,1824400
588,249,268,910024,5088,84888,1739400
589,242,265,909782,5065,85153,1822200
590,260,262,909522,5063,85415,1815100
591,256,241,909266,5078,85656,1803100
592,256,235,909010,5099,85891,1797100
593,259,271,908751,5087,86162,1832900
594,247,262,908504,5072,86424,1732000
595,282,245,908222,5109,86669,1775400
596,251,231,907971,5129,86900,1712200
597,264,241,907707,5152,87141,1676300
598,253,256,907454,5149,87397,1918900
599,264,279,907190,5134,87676,1691000
600,266,299,906924,5101,87975,1745500
601,282,217,906642,5166,88192,1691500
602,276,273,906366,5169,88465,1861900
603,268,274,906098,5163,88739,1813700
604,286,272,905812,5177,89011,2208300
605,303,265,905509,5215,89276,1806600
606,302,273,905207,5244,89549,1650300
607,292,260,904915,5276,89809,2216800
608,286,273,904629,5289,90082,3361800
609,313,254,904316,5348,90336,2380900
610,294,257,904022,5385,90593,2751000
611,302,244,903720,5443,90837,5907900
612,300,291,903420,5452,91128,2152900
613,264,278,903156,5438,91406,2173600
614,281,249,902875,5470,91655,2015800
615,281,262,902594,5489,91917,1974800
616,288,278,902306,5499,92195,1887400
617,288,254,902018,5533,92449,2016300
618,308,256,901710,5585,92705,1846100
619,302,280,901408,5607,92985,1873900
620,260,329,901148,5538,93314,1854300
621,313,270,900835,5581,93584,1736400
622,290,262,900545,5609,93846,1696600
623,271,263,900274,5617,94109,1704300
624,270,263,900004,5624,94372,1678700
625,287,298,899717,5613,94670,1806300
626,266,256,899451,5623,94926,1793000
627,297,269,899154,5651,95195,1804200
628,297,258,898857,5690,95453,1848000
629,292,316,898565,5666,95769,1693000
630,332,273,898233,5725,96042,1796000
631,284,271,897949,5738,96313,1742900
632,309,283,897640,5764,96596,1675500
633,307,290,897333,5781,96886,1674100
634,305,299,897028,5787,97185,1786300
635,301,296,896727,5792,97481,1794400
636,293,291,896434,5794,97772,1792700
637,289,316,896145,5767,98088,2031900
638,320,311,895825,5776,98399,1733000
639,301,274,895524,5803,98673,1852900
640,290,308,895234,5785,98981,1704400
641,299,272,894935,5812,99253,1946000
642,298,291,894637,5819,99544,1808400
643,281,302,894356,5798,99846,1806800
644,277,286,894079,5789,100132,1724200
645,290,274,893789,5805,100406,1855500
646,312,287,893477,5830,100693,1696900
647,269,291,893208,5808,100984,1642400
648,319,266,892889,5861,101250,1693700
649,298,286,892591,5873,101536,1819900
650,284,302,892307,5855,101838,1811300
651,273,280,892034,5848,102118,1805500
652,312,277,891722,5883,102395,1804400
653,261,297,891461,5847,102692,1786100
654,296,291,891165,5852,102983,1700500
655,304,303,890861,5853,103286,1934900
656,282,312,890579,5823,103598,1771800
657,295,280,890284,5838,103878,1706300
658,284,296,890000,5826,104174,1764900
659,278,304,889722,5800,104478,1818300
660,278,294,889444,5784,104772,1809400
661,269,267,889175,5786,105039,1904900
662,302,280,888873,5808,105319,1816600
663,314,291,888559,5831,105610,1774100
664,301,282,888258,5850,105892,1798600
665,306,310,887952,5846,106202,1793800
666,260,266,887692,5840,106468,1786000
667,282,309,887410,5813,106777,1765600
668,295,335,887115,5773,107112,1684200
669,315,278,886800,5810,107390,1745000
670,294,305,886506,5799,107695,1810500
671,324,306,886182,5817,108001,1804600
672,298,283,885884,5832,108284,1831100
673,279,305,885605,5806,108589,1814400
674,310,288,885295,5828,108877,1695400
675,321,305,884974,5844,109182,1761400
676,273,329,884701,5788,109511,1731800
677,302,284,884399,5806,109795,1647000
678,302,306,884097,5802,110101,1796800
679,299,295,883798,5806,110396,1726000
680,296,289,883502,5813,110685,1800300
681,313,285,883189,5841,110970,1779200
682,317,290,882872,5868,111260,1806800
683,299,307,882573,5860,111567,1791900
684,257,288,882316,5829,111855,1742000
685,343,294,881973,5878,112149,1671100
686,315,275,881658,5918,112424,1727000
687,288,287,881370,5919,112711,1653600
688,303,315,881067,5907,113026,1821700
689,298,323,880769,5882,113349,1790900
690,321,310,880448,5893,113659,1937300
691,283,285,880165,5891,113944,1780600
692,316,278,879849,5929,114222,1733100
693,295,313,879554,5911,114535,1679100
694,285,294,879269,5902,114829,1717000
695,339,327,878930,5914,115156,1718400
696,323,298,878607,5939,115454,1832400
697,291,303,878316,5927,115757,1796300
698,306,317,878010,5916,116074,1809600
699,316,323,877694,5909,116397,1785200
700,307,295,877387,5921,116692,1748100
701,277,298,877110,5900,116990,1686500
702,348,274,876762,5974,117264,1721100
703,311,250,876451,6035,117514,1913800
704,326,325,876125,6036,117839,1708700
705,272,325,875853,5983,118164,1721900
706,287,262,875566,6008,118426,1796700
707,329,298,875237,6039,118724,1693600
708,298,300,874939,6037,119024,1679500
709,326,304,874613,6059,119328,1711300
710,301,286,874312,6074,119614,1793800
711,312,324,874000,6062,119938,2009200
712,306,283,873694,6085,120221,1856000
713,313,301,873381,6097,120522,2016800
714,278,291,873103,6084,120813,1849600
715,301,314,872802,6071,121127,1836400
716,335,320,872467,6086,121447,2050500
717,355,311,872112,6130,121758,2104200
718,310,305,871802,6135,122063,1798400
719,299,285,871503,6149,122348,1720300
720,301,306,871202,6144,122654,1708100
721,310,308,870892,6146,122962,1783200
722,291,317,870601,6120,123279,1798700
723,295,307,870306,6108,123586,1736800
724,296,303,870010,6101,123889,1690000
725,309,286,869701,6124,124175,1863200
726,320,280,869381,6164,124455,1746500
727,333,310,869048,6187,124765,1801700
728,332,305,868716,6214,125070,1835900
729,355,289,868361,6280,125359,1828100
730,322,316,868039,6286,125675,1957300
731,299,304,867740,6281,125979,1885400
732,322,310,867418,6293,126289,1776200
733,348,321,867070,6320,126610,1861700
734,302,322,866768,6300,126932,1868900
735,342,309,866426,6333,127241,1763600
736,327,317,866099,6343,127558,1858200
737,334,293,865765,6384,127851,2024000
738,336,309,865429,6411,128160,2280800
739,314,307,865115,6418,128467,1826700
